#.t	Pressure
#d	hPa
5.4548611	103300
5.4583333	103300
5.4618056	103300
5.4652778	103300
5.46875	103300
5.4722222	103300
5.4756944	103300
5.4791667	103300
5.4826389	103300
5.4861111	103300
5.4895833	103300
5.4930556	103300
5.4965278	103300
5.5	103300
5.5034722	103300
5.5069444	103300
5.5104167	103300
5.5138889	103300
5.5173611	103300
5.5208333	103300
5.5243056	103300
5.5277778	103300
5.53125	103300
5.5347222	103300
5.5381944	103300
5.5416667	103300
5.5451389	103300
5.5486111	103300
5.5520833	103300
5.5555556	103300
5.5590278	103300
5.5625	103300
5.5659722	103300
5.5694444	103300
5.5729167	103300
5.5763889	103300
5.5798611	103300
5.5833333	103300
5.5868056	103300
5.5902778	103300
5.59375	103300
5.5972222	103300
5.6006944	103300
5.6041667	103300
5.6076389	103300
5.6111111	103300
5.6145833	103300
5.6180556	103300
5.6215278	103300
5.625	103300
5.6284722	103300
5.6319444	103300
5.6354167	103300
5.6388889	103300
5.6423611	103300
5.6458333	103300
5.6493056	103300
5.6527778	103300
5.65625	103300
5.6597222	103300
5.6631944	103300
5.6666667	103300
5.6701389	103300
5.6736111	103300
5.6770833	103300
5.6805556	103300
5.6840278	103300
5.6875	103300
5.6909722	103300
5.6944444	103300
5.6979167	103300
5.7013889	103300
5.7048611	103300
5.7083333	103300
5.7118056	103300
5.7152778	103300
5.71875	103300
5.7222222	103300
5.7256944	103300
5.7291667	103300
5.7326389	103300
5.7361111	103300
5.7395833	103300
5.7430556	103300
5.7465278	103300
5.75	103300
5.7534722	103300
5.7569444	103300
5.7604167	103300
5.7638889	103300
5.7673611	103300
5.7708333	103300
5.7743056	103300
5.7777778	103300
5.78125	103300
5.7847222	103300
5.7881944	103300
5.7916667	103300
5.7951389	103300
5.7986111	103300
5.8020833	103300
5.8055556	103300
5.8090278	103300
5.8125	103300
5.8159722	103300
5.8194444	103300
5.8229167	103300
5.8263889	103300
5.8298611	103300
5.8333333	103300
5.8368056	103300
5.8402778	103300
5.84375	103300
5.8472222	103300
5.8506944	103300
5.8541667	103300
5.8576389	103300
5.8611111	103300
5.8645833	103300
5.8680556	103300
5.8715278	103300
5.875	103300
5.8784722	103300
5.8819444	103300
5.8854167	103300
5.8888889	103300
5.8923611	103300
5.8958333	103300
5.8993056	103300
5.9027778	103300
5.90625	103300
5.9097222	103300
5.9131944	103300
5.9166667	103300
5.9201389	103300
5.9236111	103300
5.9270833	103300
5.9305556	103300
5.9340278	103300
5.9375	103300
5.9409722	103300
5.9444444	103300
5.9479167	103300
5.9513889	103300
5.9548611	103300
5.9583333	103300
5.9618056	103300
5.9652778	103300
5.96875	103300
5.9722222	103300
5.9756944	103300
5.9791667	103300
5.9826389	103300
5.9861111	103300
5.9895833	103300
5.9930556	103300
5.9965278	103300
6	103000
6.0034722	103000
6.0069444	103000
6.0104167	103000
6.0138889	103000
6.0173611	103000
6.0208333	103000
6.0243056	103000
6.0277778	103000
6.03125	103000
6.0347222	103000
6.0381944	103000
6.0416667	103000
6.0451389	103000
6.0486111	103000
6.0520833	103000
6.0555556	103000
6.0590278	103000
6.0625	103000
6.0659722	103000
6.0694444	103000
6.0729167	103000
6.0763889	103000
6.0798611	103000
6.0833333	103000
6.0868056	103000
6.0902778	103000
6.09375	103000
6.0972222	103000
6.1006944	103000
6.1041667	103000
6.1076389	103000
6.1111111	103000
6.1145833	103000
6.1180556	103000
6.1215278	103000
6.125	103000
6.1284722	103000
6.1319444	103000
6.1354167	103000
6.1388889	103000
6.1423611	103000
6.1458333	103000
6.1493056	103000
6.1527778	103000
6.15625	103000
6.1597222	103000
6.1631944	103000
6.1666667	103000
6.1701389	103000
6.1736111	103000
6.1770833	103000
6.1805556	103000
6.1840278	103000
6.1875	103000
6.1909722	103000
6.1944444	103000
6.1979167	103000
6.2013889	103000
6.2048611	103000
6.2083333	103000
6.2118056	103000
6.2152778	103000
6.21875	103000
6.2222222	103000
6.2256944	103000
6.2291667	103000
6.2326389	103000
6.2361111	103000
6.2395833	103000
6.2430556	103000
6.2465278	103000
6.25	103000
6.2534722	103000
6.2569444	103000
6.2604167	103000
6.2638889	103000
6.2673611	103000
6.2708333	103000
6.2743056	103000
6.2777778	103000
6.28125	103000
6.2847222	103000
6.2881944	103000
6.2916667	103000
6.2951389	103000
6.2986111	103000
6.3020833	103000
6.3055556	103000
6.3090278	103000
6.3125	103000
6.3159722	103000
6.3194444	103000
6.3229167	103000
6.3263889	103000
6.3298611	103000
6.3333333	103000
6.3368056	103000
6.3402778	103000
6.34375	103000
6.3472222	103000
6.3506944	103000
6.3541667	103000
6.3576389	103000
6.3611111	103000
6.3645833	103000
6.3680556	103000
6.3715278	103000
6.375	103000
6.3784722	103000
6.3819444	103000
6.3854167	103000
6.3888889	103000
6.3923611	103000
6.3958333	103000
6.3993056	103000
6.4027778	103000
6.40625	103000
6.4097222	103000
6.4131944	103000
6.4166667	103000
6.4201389	103000
6.4236111	103000
6.4270833	103000
6.4305556	103000
6.4340278	103000
6.4375	103000
6.4409722	103000
6.4444444	103000
6.4479167	103000
6.4513889	103000
6.4548611	103000
6.4583333	103000
6.4618056	103000
6.4652778	103000
6.46875	103000
6.4722222	103000
6.4756944	103000
6.4791667	103000
6.4826389	103000
6.4861111	103000
6.4895833	103000
6.4930556	103000
6.4965278	103000
6.5	103000
6.5034722	103000
6.5069444	103000
6.5104167	103000
6.5138889	103000
6.5173611	103000
6.5208333	103000
6.5243056	103000
6.5277778	103000
6.53125	103000
6.5347222	103000
6.5381944	103000
6.5416667	103000
6.5451389	103000
6.5486111	103000
6.5520833	103000
6.5555556	103000
6.5590278	103000
6.5625	103000
6.5659722	103000
6.5694444	103000
6.5729167	103000
6.5763889	103000
6.5798611	103000
6.5833333	103000
6.5868056	103000
6.5902778	103000
6.59375	103000
6.5972222	103000
6.6006944	103000
6.6041667	103000
6.6076389	103000
6.6111111	103000
6.6145833	103000
6.6180556	103000
6.6215278	103000
6.625	103000
6.6284722	103000
6.6319444	103000
6.6354167	103000
6.6388889	103000
6.6423611	103000
6.6458333	103000
6.6493056	103000
6.6527778	103000
6.65625	103000
6.6597222	103000
6.6631944	103000
6.6666667	103000
6.6701389	103000
6.6736111	103000
6.6770833	103000
6.6805556	103000
6.6840278	103000
6.6875	103000
6.6909722	103000
6.6944444	103000
6.6979167	103000
6.7013889	103000
6.7048611	103000
6.7083333	103000
6.7118056	103000
6.7152778	103000
6.71875	103000
6.7222222	103000
6.7256944	103000
6.7291667	103000
6.7326389	103000
6.7361111	103000
6.7395833	103000
6.7430556	103000
6.7465278	103000
6.75	103000
6.7534722	103000
6.7569444	103000
6.7604167	103000
6.7638889	103000
6.7673611	103000
6.7708333	103000
6.7743056	103000
6.7777778	103000
6.78125	103000
6.7847222	103000
6.7881944	103000
6.7916667	103000
6.7951389	103000
6.7986111	103000
6.8020833	103000
6.8055556	103000
6.8090278	103000
6.8125	103000
6.8159722	103000
6.8194444	103000
6.8229167	103000
6.8263889	103000
6.8298611	103000
6.8333333	103000
6.8368056	103000
6.8402778	103000
6.84375	103000
6.8472222	103000
6.8506944	103000
6.8541667	103000
6.8576389	103000
6.8611111	103000
6.8645833	103000
6.8680556	103000
6.8715278	103000
6.875	103000
6.8784722	103000
6.8819444	103000
6.8854167	103000
6.8888889	103000
6.8923611	103000
6.8958333	103000
6.8993056	103000
6.9027778	103000
6.90625	103000
6.9097222	103000
6.9131944	103000
6.9166667	103000
6.9201389	103000
6.9236111	103000
6.9270833	103000
6.9305556	103000
6.9340278	103000
6.9375	103000
6.9409722	103000
6.9444444	103000
6.9479167	103000
6.9513889	103000
6.9548611	103000
6.9583333	103000
6.9618056	103000
6.9652778	103000
6.96875	103000
6.9722222	103000
6.9756944	103000
6.9791667	103000
6.9826389	103000
6.9861111	103000
6.9895833	103000
6.9930556	103000
6.9965278	103000
7	103100
7.0034722	103100
7.0069444	103100
7.0104167	103100
7.0138889	103100
7.0173611	103100
7.0208333	103100
7.0243056	103100
7.0277778	103100
7.03125	103100
7.0347222	103100
7.0381944	103100
7.0416667	103100
7.0451389	103100
7.0486111	103100
7.0520833	103100
7.0555556	103100
7.0590278	103100
7.0625	103100
7.0659722	103100
7.0694444	103100
7.0729167	103100
7.0763889	103100
7.0798611	103100
7.0833333	103100
7.0868056	103100
7.0902778	103100
7.09375	103100
7.0972222	103100
7.1006944	103100
7.1041667	103100
7.1076389	103100
7.1111111	103100
7.1145833	103100
7.1180556	103100
7.1215278	103100
7.125	103100
7.1284722	103100
7.1319444	103100
7.1354167	103100
7.1388889	103100
7.1423611	103100
7.1458333	103100
7.1493056	103100
7.1527778	103100
7.15625	103100
7.1597222	103100
7.1631944	103100
7.1666667	103100
7.1701389	103100
7.1736111	103100
7.1770833	103100
7.1805556	103100
7.1840278	103100
7.1875	103100
7.1909722	103100
7.1944444	103100
7.1979167	103100
7.2013889	103100
7.2048611	103100
7.2083333	103100
7.2118056	103100
7.2152778	103100
7.21875	103100
7.2222222	103100
7.2256944	103100
7.2291667	103100
7.2326389	103100
7.2361111	103100
7.2395833	103100
7.2430556	103100
7.2465278	103100
7.25	103100
7.2534722	103100
7.2569444	103100
7.2604167	103100
7.2638889	103100
7.2673611	103100
7.2708333	103100
7.2743056	103100
7.2777778	103100
7.28125	103100
7.2847222	103100
7.2881944	103100
7.2916667	103100
7.2951389	103100
7.2986111	103100
7.3020833	103100
7.3055556	103100
7.3090278	103100
7.3125	103100
7.3159722	103100
7.3194444	103100
7.3229167	103100
7.3263889	103100
7.3298611	103100
7.3333333	103100
7.3368056	103100
7.3402778	103100
7.34375	103100
7.3472222	103100
7.3506944	103100
7.3541667	103100
7.3576389	103100
7.3611111	103100
7.3645833	103100
7.3680556	103100
7.3715278	103100
7.375	103100
7.3784722	103100
7.3819444	103100
7.3854167	103100
7.3888889	103100
7.3923611	103100
7.3958333	103100
7.3993056	103100
7.4027778	103100
7.40625	103100
7.4097222	103100
7.4131944	103100
7.4166667	103100
7.4201389	103100
7.4236111	103100
7.4270833	103100
7.4305556	103100
7.4340278	103100
7.4375	103100
7.4409722	103100
7.4444444	103100
7.4479167	103100
7.4513889	103100
7.4548611	103100
7.4583333	103100
7.4618056	103100
7.4652778	103100
7.46875	103100
7.4722222	103100
7.4756944	103100
7.4791667	103100
7.4826389	103100
7.4861111	103100
7.4895833	103100
7.4930556	103100
7.4965278	103100
7.5	103100
7.5034722	103100
7.5069444	103100
7.5104167	103100
7.5138889	103100
7.5173611	103100
7.5208333	103100
7.5243056	103100
7.5277778	103100
7.53125	103100
7.5347222	103100
7.5381944	103100
7.5416667	103100
7.5451389	103100
7.5486111	103100
7.5520833	103100
7.5555556	103100
7.5590278	103100
7.5625	103100
7.5659722	103100
7.5694444	103100
7.5729167	103100
7.5763889	103100
7.5798611	103100
7.5833333	103100
7.5868056	103100
7.5902778	103100
7.59375	103100
7.5972222	103100
7.6006944	103100
7.6041667	103100
7.6076389	103100
7.6111111	103100
7.6145833	103100
7.6180556	103100
7.6215278	103100
7.625	103100
7.6284722	103100
7.6319444	103100
7.6354167	103100
7.6388889	103100
7.6423611	103100
7.6458333	103100
7.6493056	103100
7.6527778	103100
7.65625	103100
7.6597222	103100
7.6631944	103100
7.6666667	103100
7.6701389	103100
7.6736111	103100
7.6770833	103100
7.6805556	103100
7.6840278	103100
7.6875	103100
7.6909722	103100
7.6944444	103100
7.6979167	103100
7.7013889	103100
7.7048611	103100
7.7083333	103100
7.7118056	103100
7.7152778	103100
7.71875	103100
7.7222222	103100
7.7256944	103100
7.7291667	103100
7.7326389	103100
7.7361111	103100
7.7395833	103100
7.7430556	103100
7.7465278	103100
7.75	103100
7.7534722	103100
7.7569444	103100
7.7604167	103100
7.7638889	103100
7.7673611	103100
7.7708333	103100
7.7743056	103100
7.7777778	103100
7.78125	103100
7.7847222	103100
7.7881944	103100
7.7916667	103100
7.7951389	103100
7.7986111	103100
7.8020833	103100
7.8055556	103100
7.8090278	103100
7.8125	103100
7.8159722	103100
7.8194444	103100
7.8229167	103100
7.8263889	103100
7.8298611	103100
7.8333333	103100
7.8368056	103100
7.8402778	103100
7.84375	103100
7.8472222	103100
7.8506944	103100
7.8541667	103100
7.8576389	103100
7.8611111	103100
7.8645833	103100
7.8680556	103100
7.8715278	103100
7.875	103100
7.8784722	103100
7.8819444	103100
7.8854167	103100
7.8888889	103100
7.8923611	103100
7.8958333	103100
7.8993056	103100
7.9027778	103100
7.90625	103100
7.9097222	103100
7.9131944	103100
7.9166667	103100
7.9201389	103100
7.9236111	103100
7.9270833	103100
7.9305556	103100
7.9340278	103100
7.9375	103100
7.9409722	103100
7.9444444	103100
7.9479167	103100
7.9513889	103100
7.9548611	103100
7.9583333	103100
7.9618056	103100
7.9652778	103100
7.96875	103100
7.9722222	103100
7.9756944	103100
7.9791667	103100
7.9826389	103100
7.9861111	103100
7.9895833	103100
7.9930556	103100
7.9965278	103100
8	102800
8.0034722	102800
8.0069444	102800
8.0104167	102800
8.0138889	102800
8.0173611	102800
8.0208333	102800
8.0243056	102800
8.0277778	102800
8.03125	102800
8.0347222	102800
8.0381944	102800
8.0416667	102800
8.0451389	102800
8.0486111	102800
8.0520833	102800
8.0555556	102800
8.0590278	102800
8.0625	102800
8.0659722	102800
8.0694444	102800
8.0729167	102800
8.0763889	102800
8.0798611	102800
8.0833333	102800
8.0868056	102800
8.0902778	102800
8.09375	102800
8.0972222	102800
8.1006944	102800
8.1041667	102800
8.1076389	102800
8.1111111	102800
8.1145833	102800
8.1180556	102800
8.1215278	102800
8.125	102800
8.1284722	102800
8.1319444	102800
8.1354167	102800
8.1388889	102800
8.1423611	102800
8.1458333	102800
8.1493056	102800
8.1527778	102800
8.15625	102800
8.1597222	102800
8.1631944	102800
8.1666667	102800
8.1701389	102800
8.1736111	102800
8.1770833	102800
8.1805556	102800
8.1840278	102800
8.1875	102800
8.1909722	102800
8.1944444	102800
8.1979167	102800
8.2013889	102800
8.2048611	102800
8.2083333	102800
8.2118056	102800
8.2152778	102800
8.21875	102800
8.2222222	102800
8.2256944	102800
8.2291667	102800
8.2326389	102800
8.2361111	102800
8.2395833	102800
8.2430556	102800
8.2465278	102800
8.25	102800
8.2534722	102800
8.2569444	102800
8.2604167	102800
8.2638889	102800
8.2673611	102800
8.2708333	102800
8.2743056	102800
8.2777778	102800
8.28125	102800
8.2847222	102800
8.2881944	102800
8.2916667	102800
8.2951389	102800
8.2986111	102800
8.3020833	102800
8.3055556	102800
8.3090278	102800
8.3125	102800
8.3159722	102800
8.3194444	102800
8.3229167	102800
8.3263889	102800
8.3298611	102800
8.3333333	102800
8.3368056	102800
8.3402778	102800
8.34375	102800
8.3472222	102800
8.3506944	102800
8.3541667	102800
8.3576389	102800
8.3611111	102800
8.3645833	102800
8.3680556	102800
8.3715278	102800
8.375	102800
8.3784722	102800
8.3819444	102800
8.3854167	102800
8.3888889	102800
8.3923611	102800
8.3958333	102800
8.3993056	102800
8.4027778	102800
8.40625	102800
8.4097222	102800
8.4131944	102800
8.4166667	102800
8.4201389	102800
8.4236111	102800
8.4270833	102800
8.4305556	102800
8.4340278	102800
8.4375	102800
8.4409722	102800
8.4444444	102800
8.4479167	102800
8.4513889	102800
8.4548611	102800
8.4583333	102800
8.4618056	102800
8.4652778	102800
8.46875	102800
8.4722222	102800
8.4756944	102800
8.4791667	102800
8.4826389	102800
8.4861111	102800
8.4895833	102800
8.4930556	102800
8.4965278	102800
8.5	102800
8.5034722	102800
8.5069444	102800
8.5104167	102800
8.5138889	102800
8.5173611	102800
8.5208333	102800
8.5243056	102800
8.5277778	102800
8.53125	102800
8.5347222	102800
8.5381944	102800
8.5416667	102800
8.5451389	102800
8.5486111	102800
8.5520833	102800
8.5555556	102800
8.5590278	102800
8.5625	102800
8.5659722	102800
8.5694444	102800
8.5729167	102800
8.5763889	102800
8.5798611	102800
8.5833333	102800
8.5868056	102800
8.5902778	102800
8.59375	102800
8.5972222	102800
8.6006944	102800
8.6041667	102800
8.6076389	102800
8.6111111	102800
8.6145833	102800
8.6180556	102800
8.6215278	102800
8.625	102800
8.6284722	102800
8.6319444	102800
8.6354167	102800
8.6388889	102800
8.6423611	102800
8.6458333	102800
8.6493056	102800
8.6527778	102800
8.65625	102800
8.6597222	102800
8.6631944	102800
8.6666667	102800
8.6701389	102800
8.6736111	102800
8.6770833	102800
8.6805556	102800
8.6840278	102800
8.6875	102800
8.6909722	102800
8.6944444	102800
8.6979167	102800
8.7013889	102800
8.7048611	102800
8.7083333	102800
8.7118056	102800
8.7152778	102800
8.71875	102800
8.7222222	102800
8.7256944	102800
8.7291667	102800
8.7326389	102800
8.7361111	102800
8.7395833	102800
8.7430556	102800
8.7465278	102800
8.75	102800
8.7534722	102800
8.7569444	102800
8.7604167	102800
8.7638889	102800
8.7673611	102800
8.7708333	102800
8.7743056	102800
8.7777778	102800
8.78125	102800
8.7847222	102800
8.7881944	102800
8.7916667	102800
8.7951389	102800
8.7986111	102800
8.8020833	102800
8.8055556	102800
8.8090278	102800
8.8125	102800
8.8159722	102800
8.8194444	102800
8.8229167	102800
8.8263889	102800
8.8298611	102800
8.8333333	102800
8.8368056	102800
8.8402778	102800
8.84375	102800
8.8472222	102800
8.8506944	102800
8.8541667	102800
8.8576389	102800
8.8611111	102800
8.8645833	102800
8.8680556	102800
8.8715278	102800
8.875	102800
8.8784722	102800
8.8819444	102800
8.8854167	102800
8.8888889	102800
8.8923611	102800
8.8958333	102800
8.8993056	102800
8.9027778	102800
8.90625	102800
8.9097222	102800
8.9131944	102800
8.9166667	102800
8.9201389	102800
8.9236111	102800
8.9270833	102800
8.9305556	102800
8.9340278	102800
8.9375	102800
8.9409722	102800
8.9444444	102800
8.9479167	102800
8.9513889	102800
8.9548611	102800
8.9583333	102800
8.9618056	102800
8.9652778	102800
8.96875	102800
8.9722222	102800
8.9756944	102800
8.9791667	102800
8.9826389	102800
8.9861111	102800
8.9895833	102800
8.9930556	102800
8.9965278	102800
9	102800
9.0034722	102800
9.0069444	102800
9.0104167	102800
9.0138889	102800
9.0173611	102800
9.0208333	102800
9.0243056	102800
9.0277778	102800
9.03125	102800
9.0347222	102800
9.0381944	102800
9.0416667	102800
9.0451389	102800
9.0486111	102800
9.0520833	102800
9.0555556	102800
9.0590278	102800
9.0625	102800
9.0659722	102800
9.0694444	102800
9.0729167	102800
9.0763889	102800
9.0798611	102800
9.0833333	102800
9.0868056	102800
9.0902778	102800
9.09375	102800
9.0972222	102800
9.1006944	102800
9.1041667	102800
9.1076389	102800
9.1111111	102800
9.1145833	102800
9.1180556	102800
9.1215278	102800
9.125	102800
9.1284722	102800
9.1319444	102800
9.1354167	102800
9.1388889	102800
9.1423611	102800
9.1458333	102800
9.1493056	102800
9.1527778	102800
9.15625	102800
9.1597222	102800
9.1631944	102800
9.1666667	102800
9.1701389	102800
9.1736111	102800
9.1770833	102800
9.1805556	102800
9.1840278	102800
9.1875	102800
9.1909722	102800
9.1944444	102800
9.1979167	102800
9.2013889	102800
9.2048611	102800
9.2083333	102800
9.2118056	102800
9.2152778	102800
9.21875	102800
9.2222222	102800
9.2256944	102800
9.2291667	102800
9.2326389	102800
9.2361111	102800
9.2395833	102800
9.2430556	102800
9.2465278	102800
9.25	102800
9.2534722	102800
9.2569444	102800
9.2604167	102800
9.2638889	102800
9.2673611	102800
9.2708333	102800
9.2743056	102800
9.2777778	102800
9.28125	102800
9.2847222	102800
9.2881944	102800
9.2916667	102800
9.2951389	102800
9.2986111	102800
9.3020833	102800
9.3055556	102800
9.3090278	102800
9.3125	102800
9.3159722	102800
9.3194444	102800
9.3229167	102800
9.3263889	102800
9.3298611	102800
9.3333333	102800
9.3368056	102800
9.3402778	102800
9.34375	102800
9.3472222	102800
9.3506944	102800
9.3541667	102800
9.3576389	102800
9.3611111	102800
9.3645833	102800
9.3680556	102800
9.3715278	102800
9.375	102800
