.ASU_5.NH4,.ASU_5.NO3,.out_1.TSS
4.411503,6.4140897,9.2958859
4.4061968,6.4166938,9.2930741
4.4002859,6.419599,9.2899553
4.3935819,6.4228994,9.2864372
4.3858291,6.4267233,9.2823963
4.3766154,6.4312776,9.2776349
4.3652269,6.4369219,9.2718136
4.3512632,6.4438646,9.2647749
4.336739,6.4511117,9.2575702
4.3291718,6.4548976,9.2538636
4.3200349,6.4594781,9.2494308
4.306025,6.4665208,9.2427243
4.2930244,6.4730767,9.236598
4.2803258,6.479499,9.2307031
4.267776,6.4858639,9.2249631
4.2553505,6.4921831,9.2193631
4.2430207,6.4984702,9.2138872
4.2336209,6.5032743,9.2097663
4.224391,6.5080007,9.2057649
4.2117522,6.5144873,9.2003572
4.1996439,6.5207171,9.1952534
4.1875608,6.5269489,9.1902349
4.1755021,6.5331828,9.1853
4.1634689,6.5394179,9.1804483
4.151458,6.5456557,9.1756775
4.1394666,6.5518972,9.1709856
4.1274926,6.5581435,9.1663709
4.1155342,6.5643951,9.161832
4.1035904,6.5706525,9.1573676
4.09166,6.5769159,9.1529769
4.0797424,6.5831856,9.1486588
4.067837,6.5894617,9.1444125
4.0559435,6.5957441,9.1402373
4.0440616,6.6020329,9.1361325
4.0426766,6.6027668,9.1356583
4.0415142,6.6033828,9.135261
4.0403039,6.6040243,9.1348481
4.0391806,6.6046199,9.1344654
4.0335637,6.6075994,9.1325607
4.0206743,6.6144471,9.1282454
4.0176299,6.6160666,9.1272373
4.0165027,6.6166664,9.1268652
4.0143539,6.6178101,9.1261574
4.0124191,6.6188403,9.1255217
4.0074015,6.6215134,9.1238797
4.0023705,6.6241957,9.122241
3.9967376,6.6272015,9.1204135
3.9904443,6.6305629,9.1183787
3.9832845,6.6343912,9.1160708
3.9749856,6.6388338,9.1134025
3.9651419,6.6441108,9.1102447
3.9532255,6.6505097,9.1064298
3.9392131,6.6580491,9.101952
3.9247639,6.6658408,9.0973424
3.9206816,6.6680453,9.0960414
3.918041,6.6694721,9.0952001
3.9155737,6.6708057,9.0944142
3.9117119,6.6728941,9.0931846
3.9106184,6.6734857,9.0928365
3.9095476,6.6740651,9.0924957
3.9041939,6.6769634,9.0907921
3.8913446,6.6839297,9.0867071
3.8786807,6.6908095,9.0826861
3.8662246,6.6975901,9.0787359
3.8539157,6.704304,9.0748371
3.8417207,6.7109691,9.070979
3.829616,6.7175982,9.067154
3.8175838,6.7242007,9.0633563
3.8056104,6.7307841,9.0595816
3.8029063,6.7322727,9.0587297
3.8016614,6.7329583,9.0583376
3.8008884,6.733384,9.0580942
3.7998964,6.7339306,9.0577818
3.7988447,6.73451,9.0574506
3.7935864,6.7374087,9.0557953
3.7812893,6.7441976,9.0519275
3.7694675,6.7507375,9.0482134
3.7576393,6.7572941,9.0445013
3.7458348,6.7638509,9.0408007
3.7340474,6.7704114,9.0371093
3.722274,6.7769775,9.0334261
3.7105115,6.7835509,9.0297499
3.6987576,6.7901329,9.0260801
3.6870101,6.7967248,9.0224157
3.6752675,6.8033276,9.0187561
3.663528,6.8099422,9.0151008
3.6517906,6.8165693,9.0114492
3.640054,6.8232097,9.0078008
3.6283174,6.8298639,9.0041553
3.6165801,6.8365323,9.0005123
3.6133,6.8383984,8.9994946
3.6096355,6.8404844,8.998358
3.6074547,6.8417264,8.9976817
3.6053946,6.8429002,8.9970429
3.6028851,6.8443306,8.9962649
3.597523,6.8473891,8.9946044
3.592069,6.8505029,8.9929194
3.5859629,6.8539927,8.9910391
3.579111,6.8579132,8.9889387
3.5712688,6.8624062,8.9865491
3.5621099,6.8676615,8.9837792
3.551199,6.8739331,8.9805109
3.5383242,6.8813493,8.9766999
3.5246178,6.8892629,8.9726981
3.511424,6.8968985,8.9689001
3.5015051,6.9026503,8.9660798
3.4908078,6.9088644,8.9630715
3.478244,6.9161773,8.9595824
3.4661438,6.9232349,8.9562667
3.4541817,6.930226,8.9530316
3.4423227,6.9371705,8.9498659
3.4305524,6.9440765,8.9467644
3.4188576,6.9509511,8.9437226
3.4072285,6.9578,8.9407369
3.3982478,6.9630979,8.9384575
3.3886792,6.9687508,8.9360541
3.3768715,6.9757382,8.9331239
3.3654432,6.9825134,8.930325
3.3624337,6.9842995,8.929594
3.3583064,6.9867505,8.9285955
3.356625,6.9877494,8.9281901
3.3544159,6.9890622,8.9276587
3.3517387,6.9906538,8.9270164
3.3414818,6.9967576,8.9245741
3.3313636,7.0027881,8.9221931
3.3206525,7.009182,8.919703
3.3093454,7.0159429,8.9171081
3.2981014,7.0226772,8.9145619
3.2868913,7.0294025,8.9120571
3.2757074,7.0361229,8.9095915
3.264548,7.0428395,8.9071645
3.2534123,7.0495528,8.9047753
3.2422991,7.056263,8.9024235
3.2312079,7.0629706,8.9001085
3.220138,7.0696758,8.8978298
3.209089,7.0763787,8.8955871
3.2078121,7.077154,8.89533
3.2066592,7.0778541,8.8950982
3.200896,7.0813556,8.8939445
3.1996854,7.0820915,8.8937033
3.194886,7.0850101,8.8927508
3.1905274,7.0876623,8.8918923
3.1850977,7.0909684,8.8908329
3.1792232,7.0945482,8.8897011
3.1726635,7.0985488,8.8884566
3.1653105,7.1030374,8.8870874
3.1570673,7.1080747,8.8855867
3.1479924,7.1136266,8.8839778
3.1383773,7.1195161,8.8823239
3.1285704,7.1255308,8.8806914
3.1187543,7.1315587,8.8791129
3.1089776,7.1375698,8.8775963
3.0992442,7.1435616,8.8761415
3.0895485,7.1495372,8.8747471
3.0834466,7.1533015,8.8738977
3.0761153,7.1578278,8.8729057
3.0661893,7.1639623,8.8716124
3.0566158,7.1698856,8.8704194
3.0470316,7.175822,8.8692784
3.0374707,7.1817503,8.8681934
3.027928,7.1876735,8.8671636
3.0184032,7.1935917,8.8661886
3.0158578,7.1951743,8.865937
3.0149181,7.1957586,8.865845
3.0131386,7.1968654,8.8656724
3.0042469,7.2023986,8.8648371
2.9946834,7.2083556,8.8639903
2.9852226,7.2142542,8.8632051
2.9757707,7.220153,8.8624729
2.9663357,7.2260467,8.8617943
2.9569163,7.2319359,8.8611688
2.9525361,7.2346764,8.8608958
2.9497886,7.2363959,8.8607302
2.9480707,7.2374713,8.860629
2.9394875,7.2428468,8.8601492
2.9300053,7.2487904,8.8596697
2.9206552,7.2546562,8.859249
2.911311,7.2605233,8.8588804
2.9019843,7.2663841,8.8585642
2.8926736,7.2722397,8.8583004
2.8907824,7.2734296,8.8582531
2.8891399,7.2744633,8.8582138
2.8873884,7.2755657,8.8581737
2.885311,7.2768734,8.8581285
2.8846025,7.2773195,8.8581137
2.8838145,7.2778156,8.8580975
2.8798761,7.2802958,8.8580224
2.8698477,7.2866147,8.8578735
2.8606777,7.2923975,8.8577903
2.8514337,7.2982313,8.8577581
2.8422149,7.3040534,8.8577778
2.8330123,7.3098697,8.8578491
2.8238272,7.3156789,8.8579721
2.81466,7.3214811,8.8581468
2.8055109,7.3272758,8.8583729
2.8042171,7.3280955,8.8584091
2.803047,7.328837,8.8584426
2.7986944,7.3315957,8.8585732
2.7944187,7.3343066,8.8587085
2.7897077,7.3372945,8.8588629
2.7845308,7.3405793,8.8590364
2.7787522,7.3442475,8.859232
2.7721875,7.3484167,8.8594538
2.7645232,7.3532871,8.8597088
2.7550632,7.3593028,8.8600141
2.751152,7.3617913,8.8601364
2.7475871,7.3640601,8.8602457
2.7442633,7.3661761,8.8603457
2.7326632,7.3735656,8.8606786
2.7220682,7.3803211,8.86096
2.7112707,7.3872121,8.8612235
2.7003757,7.3941721,8.8614648
2.6893666,7.4012122,8.8616834
2.6782442,7.4083323,8.8618779
2.6670117,7.4155308,8.8620473
2.6556752,7.4228042,8.8621906
2.644243,7.4301479,8.8623064
2.6327245,7.4375563,8.8623939
2.62113,7.4450231,8.8624521
2.6192425,7.4462396,8.8624587
2.6174096,7.4474211,8.8624643
2.6147654,7.4491261,8.8624711
2.6143483,7.4493951,8.862472
2.6131022,7.4501988,8.8624746
2.6119728,7.4509274,8.8624765
2.6063291,7.4545693,8.8624821
2.5959461,7.4612761,8.8624733
2.5854541,7.468062,8.862439
2.5744176,7.4752095,8.8623752
2.5628192,7.4827317,8.8622769
2.5509521,7.49044,8.8621429
2.5391157,7.4981403,8.861975
2.5272787,7.5058536,8.8617724
2.515448,7.5135752,8.8615347
2.5036292,7.521302,8.8612614
2.4918267,7.5290312,8.8609523
2.4800448,7.5367603,8.860607
2.4682867,7.5444873,8.8602252
2.4565553,7.5522105,8.8598065
2.4448529,7.5599284,8.8593507
2.4421179,7.5617343,8.8592386
2.4392774,7.5636106,8.8591199
2.4364423,7.5654841,8.8589992
2.435356,7.5662022,8.8589523
2.4343269,7.5668826,8.8589076
2.4304602,7.5694402,8.8587378
2.4263918,7.5721327,8.8585578
2.4219696,7.5750613,8.8583631
2.417129,7.5782693,8.8581537
2.4117742,7.5818208,8.8579291
2.4057913,7.5857923,8.8576895
2.3990591,7.5902656,8.8574368
2.3915071,7.5952892,8.8571773
2.3832521,7.600787,8.8569249
2.3746499,7.6065236,8.8566984
2.3660233,7.6122842,8.8565098
2.357488,7.6179913,8.856362
2.3490534,7.6236385,8.8562541
2.3407056,7.6292347,8.856185
2.3324304,7.6347893,8.8561536
2.3242166,7.6403095,8.8561592
2.3217982,7.6419361,8.8561678
2.3191379,7.6437261,8.856181
2.3175876,7.6447696,8.8561904
2.3162264,7.6456859,8.8561998
2.3143889,7.6469233,8.856214
2.3065011,7.6522386,8.856296
2.2984052,7.6577005,8.8564155
2.2903805,7.6631207,8.8565692
2.2823887,7.6685249,8.8567572
2.2744304,7.6739127,8.8569794
2.2665033,7.6792855,8.8572352
2.2586059,7.6846441,8.8575245
2.2550639,7.6870493,8.8576655
2.2522874,7.6889356,8.8577808
2.250085,7.6904324,8.8578754
2.2477966,7.6919881,8.8579765
2.2400674,7.6972462,8.8583394
2.2322454,7.7025732,8.8587405
2.2244672,7.707876,8.8591734
2.2167134,7.7131677,8.8596387
2.2158237,7.7137753,8.8596942
2.2113789,7.7168116,8.8599785
2.2072246,7.7196511,8.8602542
2.1990484,7.7252442,8.8608255
2.1914268,7.7304635,8.8613924
2.1837724,7.7357105,8.8619952
2.176148,7.7409422,8.8626292
2.1685462,7.7461636,8.8632948
2.1627448,7.7501518,8.8638254
2.1572522,7.7539305,8.8643459
2.1494398,7.7593098,8.8651167
2.1419456,7.7644751,8.8658901
2.1344419,7.7696518,8.8666979
2.1269638,7.7748158,8.8675366
2.119507,7.7799699,8.8684065
2.112072,7.7851138,8.8693075
2.1046586,7.7902476,8.8702395
2.0972668,7.7953712,8.8712026
2.0944264,7.7973412,8.8715817
2.0928116,7.7984615,8.8717995
2.0911297,7.7996286,8.872028
2.0864326,7.8028893,8.8726743
2.0817332,7.8061536,8.8733317
2.0763314,7.8099081,8.8740992
2.0700367,7.8142866,8.8750076
2.0622167,7.8197309,8.8761551
2.054365,7.8252028,8.877327
2.0466549,7.8305814,8.8784958
2.0391655,7.8358113,8.8796478
2.03171,7.8410224,8.8808108
2.0242709,7.8462271,8.8819871
2.0225417,7.8474377,8.8822628
2.0216743,7.848045,8.8824014
2.0201823,7.8490898,8.8826404
2.0186145,7.850188,8.8828922
2.010791,7.8556712,8.8841592
2.0034335,7.860833,8.885367
1.9960384,7.8660262,8.8865969
1.9886656,7.871209,8.8878391
1.9813098,7.876385,8.8890945
1.9748881,7.8809079,8.8902038
1.9690445,7.8850272,8.891224
1.9615351,7.8903256,8.8925503
1.9542751,7.8954534,8.893849
1.9470115,7.900589,8.8951647
1.9397728,7.9057123,8.8964922
1.9325561,7.9108254,8.8978321
1.9253619,7.9159279,8.8991843
1.9181906,7.9210196,8.9005486
1.9167642,7.922033,8.900822
1.9151513,7.9231791,8.9011318
1.9144716,7.9236622,8.9012627
1.9139556,7.9240289,8.9013621
1.9135398,7.9243245,8.9014423
1.91219,7.9252842,8.901703
1.9109522,7.9261643,8.9019425
1.9047742,7.9305599,8.9031457
1.8975367,7.9357146,8.9045711
1.8904692,7.9407536,8.9059797
1.8834108,7.9457917,8.9074031
1.8763785,7.9508168,8.9088378
1.8693701,7.9558303,8.9102843
1.8623859,7.9608322,8.9117424
1.855426,7.9658223,8.913212
1.8484904,7.9708006,8.9146932
1.8415793,7.9757671,8.9161858
1.8346928,7.9807217,8.9176898
1.8278308,7.9856643,8.9192051
1.8272803,7.9860611,8.9193274
1.8268187,7.9863938,8.91943
1.8264015,7.9866945,8.9195228
1.8243172,7.9881974,8.9199875
1.8176042,7.9930413,8.9214946
1.8107856,7.9979672,8.923042
1.8040116,8.0028668,8.924596
1.7997654,8.0059411,8.9255787
1.7961575,8.0085551,8.9264188
1.7917348,8.0117617,8.9274553
1.7875478,8.0147999,8.928443
1.7833829,8.0178243,8.9294307
1.7784232,8.0214291,8.9306123
1.7727597,8.0255495,8.9319673
1.7659752,8.0304915,8.933597
1.759055,8.035539,8.9352651
1.7520683,8.040642,8.9369545
1.7452508,8.0456284,8.9386074
1.7384809,8.0505869,8.9402528
1.7317277,8.05554,8.941898
1.7249862,8.0604916,8.943544
1.7182573,8.0654409,8.9451904
1.711543,8.0703867,8.9468367
1.7048454,8.0753275,8.9484823
1.6981663,8.080262,8.9501266
1.6915072,8.0851891,8.9517692
1.6848695,8.0901078,8.9534097
1.6782543,8.0950174,8.9550477
1.6716626,8.0999173,8.9566829
1.6650952,8.1048067,8.9583149
1.6585528,8.1096853,8.9599436
1.652036,8.1145526,8.9615687
1.6455454,8.1194084,8.9631899
1.6390813,8.1242521,8.9648072
1.6326441,8.1290838,8.9664202
1.6262341,8.133903,8.9680288
1.6198516,8.1387098,8.9696329
1.6134968,8.1435039,8.9712323
1.6071698,8.1482852,8.9728269
1.6008708,8.1530537,8.9744165
1.5945998,8.1578093,8.9760011
1.5883568,8.162552,8.9775805
1.5821421,8.1672818,8.9791547
1.5759554,8.1719987,8.9807235
1.5731016,8.1741774,8.9814478
1.5717289,8.1752261,8.9817963
1.5657088,8.17983,8.9833255
1.5595739,8.1845303,8.9848855
1.5534916,8.189199,8.9864336
1.5474356,8.1938562,8.9879763
1.541408,8.1985004,8.989513
1.5354082,8.203132,8.9910439
1.5335963,8.2045324,8.9915064
1.5326282,8.205281,8.9917536
1.5316162,8.2060638,8.992012
1.5306993,8.2067733,8.9922461
1.5276655,8.2091222,8.9930191
1.5246742,8.2114406,8.9937771
1.5213332,8.2140328,8.9946163
1.5176164,8.2169201,8.9955383
1.513399,8.2202009,8.9965668
1.5084939,8.2240228,8.9977365
1.5025019,8.2287009,8.9991227
1.4962363,8.2336034,9.0005188
1.4899547,8.23853,9.0018609
1.4876353,8.2403521,9.0023415
1.4861769,8.2414985,9.0026395
1.4848469,8.2425446,9.0029084
1.478217,8.2477672,9.0042081
1.4763421,8.2492465,9.0045631
1.4756274,8.2498108,9.004697
1.4748395,8.2504329,9.0048436
1.4741032,8.2510146,9.0049798
1.4704276,8.2539204,9.0056465
1.465039,8.2581882,9.0065844
1.4595234,8.2625663,9.0074952
1.4537096,8.2671916,9.0084007
1.4475775,8.2720825,9.009294
1.4410853,8.2772743,9.0101697
1.434585,8.2824872,9.0109731
1.4280629,8.2877326,9.0117044
1.4215196,8.2930103,9.0123613
1.4149551,8.2983209,9.0129421
1.4083694,8.3036649,9.0134447
1.4017621,8.309043,9.0138671
1.3951328,8.3144561,9.0142073
1.3884978,8.3198913,9.0144625
1.3820056,8.3252268,9.0146285
1.3756374,8.3304771,9.0147097
1.3693829,8.3356502,9.0147094
1.3632307,8.340755,9.0146309
1.3571716,8.3457986,9.0144766
1.3511981,8.3507867,9.0142487
1.3453042,8.3557239,9.0139492
1.3394847,8.3606142,9.0135797
1.3337355,8.3654609,9.0131419
1.3280525,8.3702667,9.0126371
1.3224327,8.3750342,9.0120667
1.3168731,8.3797655,9.011432
1.3152821,8.3811222,9.0112373
1.3144555,8.3818276,9.0111339
1.3137086,8.3824653,9.0110391
1.3127762,8.3832616,9.010919
1.3100371,8.3856035,9.0105565
1.3073238,8.3879271,9.0101855
1.3043702,8.3904604,9.0097709
1.3011807,8.3932007,9.0093132
1.2976656,8.3962266,9.0087991
1.2937533,8.3996015,9.0082174
1.2894083,8.4033584,9.0075617
1.284715,8.4074272,9.0068438
1.2798911,8.4116206,9.0060967
1.2751103,8.4157883,9.0053478
1.2704207,8.4198878,9.0046055
1.2658172,8.423923,9.0038695
1.2612863,8.4279053,9.0031381
1.256816,8.431845,9.0024097
1.2523973,8.4357495,9.001683
1.2480231,8.4396248,9.000957
1.2436884,8.4434753,9.000231
1.2393889,8.4473044,8.9995044
1.2351215,8.4511149,8.9987767
1.2308835,8.4549088,8.9980475
1.2266729,8.458688,8.9973166
1.2224878,8.4624538,8.9965837
1.218327,8.4662075,8.9958485
1.2141891,8.4699499,8.995111
1.2100731,8.4736821,8.9943709
1.2059782,8.4774045,8.9936283
1.2019036,8.4811179,8.9928829
1.1978487,8.4848227,8.9921347
1.193813,8.4885194,8.9913837
1.1897958,8.4922083,8.9906298
1.1857969,8.4958897,8.989873
1.1818159,8.499564,8.9891133
1.1778523,8.5032313,8.9883507
1.173906,8.5068919,8.987585
1.1699767,8.5105459,8.9868165
1.1660641,8.5141936,8.986045
1.162168,8.517835,8.9852706
1.1582883,8.5214703,8.9844934
1.1544248,8.5250996,8.9837132
1.1505773,8.528723,8.9829303
1.1467457,8.5323406,8.9821445
1.1429298,8.5359524,8.981356
1.1391297,8.5395586,8.9805648
1.135345,8.5431592,8.9797709
1.1315759,8.5467543,8.9789744
1.1308514,8.5474463,8.9788206
1.130134,8.5481321,8.9786681
1.1280857,8.5500916,8.9782309
1.1260403,8.552051,8.9777906
1.1236453,8.554349,8.9772689
1.1208371,8.5570484,8.9766472
1.1172628,8.5604919,8.975838
1.1135945,8.564035,8.9749846
1.1098503,8.5676612,8.974088
1.1062561,8.5711514,8.9732018
1.1026898,8.5746235,8.9722973
1.0991455,8.5780831,8.9713729
1.0956201,8.5815335,8.9704278
1.0921125,8.5849755,8.969462
1.0886222,8.5884096,8.9684754
1.0851487,8.5918364,8.9674679
1.0816916,8.5952563,8.9664397
1.0782503,8.5986698,8.9653907
1.0748245,8.6020771,8.964321
1.071414,8.6054787,8.9632308
1.0680184,8.6088747,8.9621199
1.0646376,8.6122656,8.9609887
1.0612713,8.6156515,8.959837
1.0579194,8.6190325,8.958665
1.0545816,8.6224091,8.9574729
1.051258,8.6257812,8.9562606
1.0479483,8.629149,8.9550283
1.0446525,8.6325128,8.953776
1.0413704,8.6358727,8.9525039
1.0381021,8.6392288,8.951212
1.0348474,8.6425812,8.9499004
1.0316063,8.6459301,8.9485693
1.0283787,8.6492757,8.9472186
1.0251646,8.6526179,8.9458485
1.021964,8.655957,8.9444591
1.0187768,8.6592931,8.9430504
1.0156031,8.6626263,8.9416226
1.0124428,8.6659566,8.9401756
1.0092958,8.6692843,8.9387096
1.0061623,8.6726094,8.9372247
1.0030422,8.675932,8.9357208
0.99993549,8.6792522,8.9341982
0.99684222,8.6825702,8.9326568
0.9937624,8.685886,8.9310968
0.99069605,8.6891998,8.9295181
0.9876432,8.6925117,8.927921
0.98460389,8.6958217,8.9263053
0.98157814,8.69913,8.9246712
0.9805516,8.7002554,8.9241109
0.9800008,8.7008599,8.9238091
0.97939507,8.7015252,8.9234762
0.9788467,8.702128,8.9231739
0.97689242,8.7042798,8.9220911
0.97498475,8.7063858,8.9210274
0.97293224,8.708658,8.9198774
0.97071627,8.7111186,8.9186312
0.96831377,8.7137953,8.9172761
0.96572881,8.7166858,8.9158151
0.96299994,8.7197494,8.9142704
0.96018841,8.7229193,8.9126772
0.95734667,8.7261376,8.9110659
0.95450335,8.7293723,8.909453
0.95166995,8.732611,8.9078452
0.94885016,8.7358494,8.9062447
0.94604483,8.739087,8.904652
0.94325393,8.7423239,8.9030672
0.94047723,8.7455607,8.9014902
0.93771448,8.7487979,8.8999206
0.93496551,8.7520359,8.8983583
0.93223018,8.7552752,8.8968033
0.92950843,8.7585161,8.8952553
0.92736787,8.7610778,8.8940374
0.92459895,8.7644085,8.8924613
0.92192317,8.7676463,8.8909373
0.91925235,8.7708972,8.8894152
0.91659625,8.7741499,8.8879005
0.91395386,8.7774059,8.8863924
0.9113254,8.7806653,8.8848911
0.90871096,8.7839284,8.8833965
0.90611065,8.7871955,8.8819086
0.90352461,8.7904667,8.8804273
0.90095295,8.7937424,8.8789527
0.89839581,8.7970228,8.8774847
0.8958533,8.8003082,8.8760233
0.89332558,8.8035989,8.8745685
0.89081275,8.8068952,8.8731203
0.88831496,8.8101974,8.8716786
0.88583232,8.813506,8.8702435
0.88336497,8.8168212,8.8688149
0.88091301,8.8201436,8.8673928
0.87847658,8.8234735,8.8659771
0.87605578,8.8268114,8.8645679
0.87365071,8.8301578,8.863165
0.87126148,8.8335132,8.8617684
0.86888819,8.8368782,8.8603782
0.86653091,8.8402536,8.8589941
0.86418972,8.8436398,8.8576162
0.86312762,8.8451875,8.8569899
0.86262792,8.8459183,8.856695
0.86203846,8.8467825,8.856347
0.86132681,8.8478289,8.8559263
0.8598614,8.8499945,8.8550579
0.85835092,8.8522425,8.8541584
0.85658589,8.8548901,8.8531
0.85458978,8.8579124,8.8518919
0.85239673,8.8612684,8.8505491
0.85011673,8.8647989,8.849134
0.84937637,8.8659547,8.84867
0.84901413,8.8665219,8.8484422
0.84822839,8.8677562,8.8479462
0.84752401,8.8688674,8.8474992
0.84540448,8.8722382,8.8461413
0.84327373,8.8756696,8.8447556
0.84117708,8.87909,8.843371
0.83910383,8.8825174,8.8419802
0.83705392,8.8859527,8.8405829
0.83502723,8.8893967,8.8391789
0.83302399,8.8928502,8.8377679
0.83104448,8.8963134,8.83635
0.829089,8.8997868,8.8349251
0.82715787,8.9032709,8.8334931
0.82525142,8.9067661,8.8320539
0.82474886,8.907697,8.8316702
0.82438966,8.908365,8.8313947
0.82414232,8.9088261,8.8312045
0.82378298,8.9094979,8.8309273
0.8234598,8.910104,8.8306772
0.82185847,8.9131336,8.8294258
0.81998424,8.916738,8.8279348
0.81817852,8.9202741,8.82647
0.81639528,8.9238311,8.8249946
0.814639,8.9274016,8.8235117
0.81290943,8.9309875,8.8220207
0.81120692,8.9345894,8.8205215
0.80953173,8.9382082,8.8190138
0.80788416,8.941845,8.8174973
0.80626448,8.9455007,8.8159717
0.80601626,8.9460684,8.8157347
0.80585592,8.9464362,8.8155811
0.80569861,8.9467979,8.8154301
0.80491747,8.9486063,8.8146749
0.8032185,8.9526141,8.8130004
0.80169773,8.9562943,8.811462
0.80018977,8.9600374,8.8098967
0.7987117,8.9638047,8.8083208
0.79726305,8.9675998,8.8067328
0.79584433,8.9714242,8.8051325
0.79445586,8.9752801,8.8035189
0.79309794,8.9791698,8.8018913
0.7917709,8.983096,8.8002487
0.79133502,8.9844147,8.7996971
0.79108158,8.9851884,8.7993735
0.79062101,8.986608,8.7987798
0.79015051,8.988077,8.798166
0.78949067,8.9901705,8.7972928
0.78876915,8.9925071,8.7963213
0.78791797,8.9953319,8.7951523
0.78705161,8.9982893,8.7939358
0.78611071,9.0016045,8.7925822
0.78505295,9.0054741,8.7910163
0.78374901,9.0104812,8.7890138
0.78275933,9.0144834,8.7874328
0.78177214,9.0186781,8.7857947
0.78090393,9.0225613,8.7842957
0.78027753,9.0254929,8.7831751
0.77958644,9.0288721,8.7818953
0.77889189,9.0324443,8.7805562
0.77825304,9.0359117,8.7792701
0.77765899,9.0393195,8.7780191
0.77710655,9.0426763,8.7767994
0.776593,9.0459897,8.7756078
0.77611622,9.0492654,8.7744418
0.77567446,9.052508,8.7732992
0.77559972,9.0530793,8.7730991
0.77523977,9.0559379,8.7721033
0.77486148,9.0591632,8.7709906
0.77451958,9.0623215,8.7699121
0.77420748,9.0654621,8.7688505
0.77392479,9.0685829,8.7678064
0.77367074,9.071686,8.7667787
0.77344466,9.0747726,8.765767
0.77324595,9.077844,8.7647705
0.77307406,9.0809014,8.7637888
0.77292847,9.0839458,8.7628213
0.77280874,9.0869779,8.7618677
0.7727144,9.0899986,8.7609274
0.77264507,9.0930087,8.7600003
0.77260036,9.0960087,8.7590859
0.77257991,9.0989993,8.7581839
0.77258338,9.101981,8.7572941
0.77261046,9.1049544,8.7564161
0.77266085,9.1079199,8.7555498
0.77273427,9.1108779,8.7546949
0.77283042,9.1138289,8.7538512
0.77294907,9.1167732,8.7530184
0.77308996,9.1197111,8.7521964
0.77325285,9.1226431,8.751385
0.77343752,9.1255693,8.750584
0.77351296,9.1266741,8.7502839
0.77357717,9.1275802,8.7500387
0.77366034,9.1287124,8.7497335
0.77374215,9.1297846,8.7494459
0.77394601,9.1323045,8.7487756
0.77418768,9.135061,8.7480521
0.77446454,9.1379768,8.7472984
