#.t	NH4	PO4	Q	CODt	CODs	TSS
#d	g/m3	g/m3	m3/h	g/m3	g/m3	g/m3
229.36659	66.96703187	5.455667946	0	0	0	0
229.37006	66.96699644	5.454332054	0	0	0	0
229.37353	66.9669595	5.453	0	0	0	0
229.377	66.96692099	5.479	0	0	0	0
229.38048	66.96688085	5.482	0	0	0	0
229.38395	66.96683902	5.504	0	0	0	0
229.38742	66.96679544	5.508	0	0	0	0
229.39089	66.96675006	5.508	0	0	0	0
229.39437	66.9667028	5.508	0	0	0	0
229.39784	66.96665359	5.508	0	0	0	0
229.40131	66.96660239	5.508	0	0	0	0
229.40478	66.9665491	5.508	0	0	0	0
229.40825	66.96649367	5.508	0	0	0	0
229.41173	66.96643601	5.51765739	0	0	0	0
229.4152	66.96637607	5.527314779	0	0	0	0
229.41867	66.96631375	5.537	0	0	0	0
229.42214	66.96624898	5.524666667	0	0	0	0
229.42562	66.96618168	5.512333333	0	0	0	0
229.42909	66.96611177	5.5	0	0	0	0
229.43256	66.96603917	5.552	0	0	0	0
229.43603	66.96596379	5.534410138	0	0	0	0
229.4395	66.96588554	5.516820277	0	0	0	0
229.44298	66.96580433	5.499230415	0	0	0	0
229.44645	66.96572008	5.481640553	0	0	0	0
229.44992	66.96563268	5.464	0	0	0	0
229.45339	66.96554204	5.458	0	0	0	0
229.45686	66.96544808	5.452	0	0	0	0
229.46034	66.96535068	5.446	0	0	0	0
229.46381	66.96524974	5.419192225	0	0	0	0
229.46728	66.96514518	5.392461483	0	0	0	0
229.47075	66.96503687	5.365730742	0	0	0	0
229.47423	66.96492472	5.339	0	0	0	0
229.4777	66.96480861	5.354318618	0	0	0	0
229.48117	66.96468844	5.369681382	0	0	0	0
229.48464	66.96456409	5.385	0	0	0	0
229.48811	66.96443546	5.400318618	0	0	0	0
229.49159	66.96430242	5.415637236	0	0	0	0
229.49506	66.96416486	5.431	0	0	0	0
229.49853	66.96402267	5.442	0	0	0	0
229.502	66.96387572	5.46	0	0	0	0
229.50548	66.96372389	5.4860944	0	0	0	0
229.50895	66.96356706	5.5121888	0	0	0	0
229.51242	66.9634051	5.5383584	0	0	0	0
229.51589	66.96323789	5.5644528	0	0	0	0
229.51936	66.96306531	5.5905472	0	0	0	0
229.52284	66.96288721	5.6166416	0	0	0	0
229.52631	66.96270349	5.6428112	0	0	0	0
229.52978	66.962514	5.6689056	0	0	0	0
229.53325	66.96231861	5.695	0	0	0	0
229.53673	66.96211719	5.735	0	0	0	0
229.5402	66.96190961	5.754971223	0	0	0	0
229.54367	66.96169574	5.775	0	0	0	0
229.54714	66.96147544	5.859	0	0	0	0
229.55061	66.96124857	5.955	0	0	0	0
229.55409	66.961015	5.981641075	0	0	0	0
229.55756	66.9607746	6.008358925	0	0	0	0
229.56103	66.96052722	6.035	0	0	0	0
229.5645	66.96027273	6.04324406	0	0	0	0
229.56798	66.960011	6.051488121	0	0	0	0
229.57145	66.95974189	6.059732181	0	0	0	0
229.57492	66.95946527	6.068	0	0	0	0
229.57839	66.95918099	6.07624406	0	0	0	0
229.58186	66.95888893	6.084488121	0	0	0	0
229.58534	66.95858894	6.092732181	0	0	0	0
229.58881	66.95828091	6.101	0	0	0	0
229.59228	66.95796469	6.059	0	0	0	0
229.59575	66.95764015	6.017	0	0	0	0
229.59923	66.95730716	5.949731286	0	0	0	0
229.6027	66.95696561	5.882462572	0	0	0	0
229.60617	66.95661535	5.815	0	0	0	0
229.60964	66.95625626	5.777526998	0	0	0	0
229.61311	66.95588823	5.740053996	0	0	0	0
229.61659	66.95551113	5.702580994	0	0	0	0
229.62006	66.95512485	5.665	0	0	0	0
229.62353	66.95472927	5.61	0	0	0	0
229.627	66.95432427	5.629	0	0	0	0
229.63047	66.95390975	5.613015355	0	0	0	0
229.63395	66.9534856	5.59703071	0	0	0	0
229.63742	66.95305171	5.581	0	0	0	0
229.64089	66.952608	5.58632992	0	0	0	0
229.64436	66.95215436	5.59165984	0	0	0	0
229.64784	66.95169071	5.59698976	0	0	0	0
229.65131	66.95121695	5.60233504	0	0	0	0
229.65478	66.950733	5.60766496	0	0	0	0
229.65825	66.9502388	5.61299488	0	0	0	0
229.66172	66.94973425	5.6183248	0	0	0	0
229.6652	66.94921931	5.62365472	0	0	0	0
229.66867	66.94869389	5.629	0	0	0	0
229.67214	66.94815796	5.622145679	0	0	0	0
229.67561	66.94761146	5.615291358	0	0	0	0
229.67909	66.94705434	5.608437037	0	0	0	0
229.68256	66.94648657	5.601562963	0	0	0	0
229.68603	66.94590811	5.594708642	0	0	0	0
229.6895	66.94531895	5.587854321	0	0	0	0
229.69297	66.94471906	5.581	0	0	0	0
229.69645	66.94410845	5.5772527	0	0	0	0
229.69992	66.94348709	5.5734946	0	0	0	0
229.70339	66.94285501	5.5697473	0	0	0	0
229.70686	66.94221221	5.566	0	0	0	0
229.71034	66.94155871	5.566	0	0	0	0
229.71381	66.94089456	5.566	0	0	0	0
229.71728	66.94021978	5.566	0	0	0	0
229.72075	66.93953443	5.5735	0	0	0	0
229.72422	66.93883856	5.581	0	0	0	0
229.7277	66.93813224	5.526	0	0	0	0
229.73117	66.93741555	5.522	0	0	0	0
229.73464	66.93668858	5.548	0	0	0	0
229.73811	66.93595142	5.471	0	0	0	0
229.74159	66.93520417	5.471	0	0	0	0
229.74506	66.93444697	5.446	0	0	0	0
229.74853	66.93367993	5.42	0	0	0	0
229.752	66.93290319	5.438	0	0	0	0
229.75547	66.9321169	5.416	0	0	0	0
229.75895	66.93132123	5.394	0	0	0	0
229.76242	66.93051635	5.369	0	0	0	0
229.76589	66.92970243	5.288	0	0	0	0
229.76936	66.92887969	5.292	0	0	0	0
229.77284	66.92804832	5.27	0	0	0	0
229.77631	66.92720853	5.273	0	0	0	0
229.77978	66.92636058	5.255	0	0	0	0
229.78325	66.92550469	5.248	0	0	0	0
229.78672	66.92464112	5.244	0	0	0	0
229.7902	66.92377014	5.226	0	0	0	0
229.79367	66.92289203	5.211479137	0	0	0	0
229.79714	66.92200708	5.197	0	0	0	0
229.80061	66.92111559	5.186	0	0	0	0
229.80408	66.92021789	5.16	0	0	0	0
229.80756	66.9193143	5.138	0	0	0	0
229.81103	66.91840516	5.171	0	0	0	0
229.8145	66.91749083	5.127	0	0	0	0
229.81797	66.91657167	5.142	0	0	0	0
229.82145	66.91564807	5.149	0	0	0	0
229.82492	66.91472041	5.164	0	0	0	0
229.82839	66.9137891	5.193	0	0	0	0
229.83186	66.91285455	5.138	0	0	0	0
229.83533	66.91191719	5.16	0	0	0	0
229.83881	66.91097747	5.134	0	0	0	0
229.84228	66.91003583	5.197	0	0	0	0
229.84575	66.90909273	5.156	0	0	0	0
229.84922	66.90814865	5.178	0	0	0	0
229.8527	66.90720409	5.167	0	0	0	0
229.85617	66.90625952	5.182	0	0	0	0
229.85964	66.90531548	5.2	0	0	0	0
229.86311	66.90437246	5.167	0	0	0	0
229.86658	66.903431	5.215	0	0	0	0
229.87006	66.90249165	5.16	0	0	0	0
229.87353	66.90155495	5.219	0	0	0	0
229.877	66.90062145	5.211	0	0	0	0
229.88047	66.89969174	5.222	0	0	0	0
229.88395	66.89876638	5.237	0	0	0	0
229.88742	66.89784597	5.27	0	0	0	0
229.89089	66.8969311	5.2535	0	0	0	0
229.89436	66.89602236	5.237	0	0	0	0
229.89783	66.89512038	5.27	0	0	0	0
229.90131	66.89422577	5.273	0	0	0	0
229.90478	66.89333915	5.2675	0	0	0	0
229.90825	66.89246115	5.262	0	0	0	0
229.91172	66.89159241	5.273	0	0	0	0
229.9152	66.89073356	5.292	0	0	0	0
229.91867	66.88988527	5.278981295	0	0	0	0
229.92214	66.88904817	5.266	0	0	0	0
229.92561	66.88822293	5.244	0	0	0	0
229.92908	66.88741019	5.277	0	0	0	0
229.93256	66.88661062	5.321	0	0	0	0
229.93603	66.88582489	5.332	0	0	0	0
229.9395	66.88505365	5.299	0	0	0	0
229.94297	66.88429758	5.288	0	0	0	0
229.94645	66.88355733	5.306	0	0	0	0
229.94992	66.88283358	5.332	0	0	0	0
229.95339	66.88212698	5.281	0	0	0	0
229.95686	66.88143821	5.288	0	0	0	0
229.96033	66.88076793	5.306	0	0	0	0
229.96381	66.88011679	5.299	0	0	0	0
229.96728	66.87948545	5.306	0	0	0	0
229.97075	66.87887456	5.299	0	0	0	0
229.97422	66.87828477	5.288	0	0	0	0
229.97769	66.87771673	5.273	0	0	0	0
229.98117	66.87717106	5.288	0	0	0	0
229.98464	66.8766484	5.295	0	0	0	0
229.98811	66.87614938	5.306	0	0	0	0
229.99158	66.8756746	5.27	0	0	0	0
229.99506	66.87522467	5.288	0	0	0	0
229.99853	66.87480019	5.288	0	0	0	0
230.002	66.87440175	5.251	0	0	0	0
230.00547	66.87402992	5.266	0	0	0	0
230.00894	66.87368527	5.2	0	0	0	0
230.01242	66.87336835	5.262	0	0	0	0
230.01589	66.8730797	5.27	0	0	0	0
230.01936	66.87281986	5.255	0	0	0	0
230.02283	66.87258933	5.233	0	0	0	0
230.02631	66.8723886	5.266	0	0	0	0
230.02978	66.87221818	5.295	0	0	0	0
230.03325	66.87207852	5.277	0	0	0	0
230.03672	66.87197007	5.372	0	0	0	0
230.04019	66.87189328	5.251	0	0	0	0
230.04367	66.87184855	5.321	0	0	0	0
230.04714	66.87183629	5.314	0	0	0	0
230.05061	66.87185687	5.343	0	0	0	0
230.05408	66.87191065	5.303	0	0	0	0
230.05756	66.87199799	5.31	0	0	0	0
230.06103	66.87211918	5.281	0	0	0	0
230.0645	66.87227454	5.303	0	0	0	0
230.06797	66.87246434	5.306	0	0	0	0
230.07144	66.87268884	5.31	0	0	0	0
230.07492	66.87294826	5.365	0	0	0	0
230.07839	66.87324283	5.358	0	0	0	0
230.08186	66.87357272	5.358	0	0	0	0
230.08533	66.8739381	5.325	0	0	0	0
230.08881	66.8743391	5.339	0	0	0	0
230.09228	66.87477585	5.303	0	0	0	0
230.09575	66.87524843	5.325	0	0	0	0
230.09922	66.8757569	5.343	0	0	0	0
230.10269	66.87630131	5.332	0	0	0	0
230.10617	66.87688167	5.365	0	0	0	0
230.10964	66.87749796	5.383	0	0	0	0
230.11311	66.87815014	5.424	0	0	0	0
230.11658	66.87883816	5.358	0	0	0	0
230.12006	66.87956192	5.347	0	0	0	0
230.12353	66.8803213	5.383	0	0	0	0
230.127	66.88111616	5.405	0	0	0	0
230.13047	66.88194632	5.369	0	0	0	0
230.13394	66.88281159	5.354	0	0	0	0
230.13742	66.88371174	5.372526619	0	0	0	0
230.14089	66.88464652	5.391	0	0	0	0
230.14436	66.88561566	5.343	0	0	0	0
230.14783	66.88661884	5.38	0	0	0	0
230.1513	66.88765573	5.339	0	0	0	0
230.15478	66.88872598	5.361	0	0	0	0
230.15825	66.88982919	5.365	0	0	0	0
230.16172	66.89096497	5.369	0	0	0	0
230.16519	66.89213287	5.365	0	0	0	0
230.16867	66.89333242	5.361	0	0	0	0
230.17214	66.89456315	5.343	0	0	0	0
230.17561	66.89582453	5.354	0	0	0	0
230.17908	66.89711604	5.383	0	0	0	0
230.18255	66.8984371	5.369	0	0	0	0
230.18603	66.89978712	5.317	0	0	0	0
230.1895	66.90116551	5.376	0	0	0	0
230.19297	66.90257162	5.354	0	0	0	0
230.19644	66.9040048	5.336	0	0	0	0
230.19992	66.90546437	5.438	0	0	0	0
230.20339	66.90694962	5.365	0	0	0	0
230.20686	66.90845985	5.314	0	0	0	0
230.21033	66.9099943	5.314	0	0	0	0
230.2138	66.91155221	5.314	0	0	0	0
230.21728	66.9131328	5.314	0	0	0	0
230.22075	66.91473527	5.3155	0	0	0	0
230.22422	66.91635881	5.317	0	0	0	0
230.22769	66.91800256	5.295031655	0	0	0	0
230.23117	66.91966569	5.273	0	0	0	0
230.23464	66.92134732	5.332	0	0	0	0
230.23811	66.92304657	5.29	0	0	0	0
230.24158	66.92476254	5.248	0	0	0	0
230.24505	66.92649431	5.24937797	0	0	0	0
230.24853	66.92824096	5.25075198	0	0	0	0
230.252	66.93000155	5.25212599	0	0	0	0
230.25547	66.93177514	5.2535	0	0	0	0
230.25894	66.93356075	5.25487401	0	0	0	0
230.26242	66.93535743	5.25625198	0	0	0	0
230.26589	66.93716419	5.25762599	0	0	0	0
230.26936	66.93898004	5.259	0	0	0	0
230.27283	66.940804	5.264492086	0	0	0	0
230.2763	66.94263506	5.27	0	0	0	0
230.27978	66.94447222	5.264003456	0	0	0	0
230.28325	66.94631446	5.258006912	0	0	0	0
230.28672	66.94816077	5.252010369	0	0	0	0
230.29019	66.95001014	5.246013825	0	0	0	0
230.29367	66.95186155	5.24	0	0	0	0
230.29714	66.95371398	5.255	0	0	0	0
230.30061	66.95556641	5.255	0	0	0	0
230.30408	66.96777344	5.255	0	0	0	0
230.30755	66.94335938	5.253360209	0	0	0	0
230.31103	66.95963287	5.251725131	0	0	0	0
230.3145	66.94335938	5.250090052	0	0	0	0
230.31797	66.94335938	5.248454974	0	0	0	0
230.32144	66.94335938	5.246819895	0	0	0	0
230.32491	66.94335938	5.245180105	0	0	0	0
230.32839	66.94335938	5.243545026	0	0	0	0
230.33186	66.94335938	5.241909948	0	0	0	0
230.33533	66.94335938	5.240274869	0	0	0	0
230.3388	66.94335938	5.238635079	0	0	0	0
230.34228	66.94335938	5.237	0	0	0	0
230.34575	66.94335938	5.227756659	0	0	0	0
230.34922	66.94335938	5.218513319	0	0	0	0
230.35269	66.94335938	5.209269978	0	0	0	0
230.35616	66.94335938	5.2	0	0	0	0
230.35964	66.94335938	5.182	0	0	0	0
230.36311	66.94335938	5.164	0	0	0	0
230.36658	66.94335938	5.167494964	0	0	0	0
230.37005	66.94335938	5.171	0	0	0	0
230.37353	66.94335938	5.174666667	0	0	0	0
230.377	66.94335938	5.178333333	0	0	0	0
230.38047	66.94335938	5.182	0	0	0	0
230.38394	66.94335938	5.171	0	0	0	0
230.38741	66.94335938	5.131	0	0	0	0
230.39089	66.94335938	5.1325	0	0	0	0
230.39436	66.94335938	5.134	0	0	0	0
230.39783	66.94335938	5.111413018	0	0	0	0
230.4013	66.94335938	5.088760945	0	0	0	0
230.40478	66.94335938	5.066173963	0	0	0	0
230.40825	66.94335938	5.043586982	0	0	0	0
230.41172	66.94335938	5.021	0	0	0	0
230.41519	66.94335938	5.006	0	0	0	0
230.41866	66.94335938	5.037044604	0	0	0	0
230.42214	66.94335938	5.068	0	0	0	0
230.42561	66.94335938	5.057	0	0	0	0
230.42908	66.94335938	5.043	0	0	0	0
230.43255	66.94335938	5.066801296	0	0	0	0
230.43603	66.94335938	5.090534197	0	0	0	0
230.4395	66.94335938	5.114267099	0	0	0	0
230.44297	66.94335938	5.138	0	0	0	0
230.44644	66.94335938	5.161732901	0	0	0	0
230.44991	66.94335938	5.185534197	0	0	0	0
230.45339	66.94335938	5.209267099	0	0	0	0
230.45686	66.94335938	5.233	0	0	0	0
230.46033	66.94335938	5.254410942	0	0	0	0
230.4638	66.94335938	5.275883587	0	0	0	0
230.46728	66.94335938	5.297294529	0	0	0	0
230.47075	66.94335938	5.318705471	0	0	0	0
230.47422	66.94335938	5.340116413	0	0	0	0
230.47769	66.94335938	5.361527355	0	0	0	0
230.48116	66.94335938	5.383	0	0	0	0
230.48464	66.94335938	5.673041037	0	0	0	0
230.48811	66.94335938	5.963082073	0	0	0	0
230.49158	66.94335938	6.25312311	0	0	0	0
230.49505	66.94335938	6.544	0	0	0	0
230.49852	66.94335938	6.9175	0	0	0	0
230.502	66.94335938	7.291	0	0	0	0
230.50547	66.94335938	7.675297505	0	0	0	0
230.50894	66.94335938	8.05959501	0	0	0	0
230.51241	66.94335938	8.445	0	0	0	0
230.51589	66.94335938	8.795284362	0	0	0	0
230.51936	66.94335938	9.145568724	0	0	0	0
230.52283	66.94335938	9.495853086	0	0	0	0
230.5263	66.94335938	9.847146914	0	0	0	0
230.52977	66.94335938	10.19743128	0	0	0	0
230.53325	66.94335938	10.54771564	0	0	0	0
230.53672	66.94335938	10.898	0	0	0	0
230.54019	66.94335938	11.283	0	0	0	0
230.54366	66.94335938	11.45533013	0	0	0	0
230.54714	66.94335938	11.62716507	0	0	0	0
230.55061	66.94335938	11.799	0	0	0	0
230.55408	66.94335938	12.144	0	0	0	0
230.55755	66.94335938	12.22061007	0	0	0	0
230.56102	66.94335938	12.297	0	0	0	0
230.5645	66.94335938	12.4215	0	0	0	0
230.56797	66.94335938	12.546	0	0	0	0
230.57144	66.94335938	12.60491511	0	0	0	0
230.57491	66.94335938	12.664	0	0	0	0
230.57839	66.94335938	12.69366621	0	0	0	0
230.58186	66.94335938	12.72333242	0	0	0	0
230.58533	66.94335938	12.75299864	0	0	0	0
230.5888	66.94335938	12.78275034	0	0	0	0
230.59227	66.94335938	12.81241655	0	0	0	0
230.59575	66.94335938	12.84208276	0	0	0	0
230.59922	66.94335938	12.87174898	0	0	0	0
230.60269	66.94335938	12.90141519	0	0	0	0
230.60616	66.94335938	12.93116689	0	0	0	0
230.60964	66.94335938	12.96083311	0	0	0	0
230.61311	66.94335938	12.99049932	0	0	0	0
230.61658	66.94335938	13.02016553	0	0	0	0
230.62005	66.94335938	13.04991724	0	0	0	0
230.62352	66.94335938	13.07958345	0	0	0	0
230.627	66.94335938	13.10924966	0	0	0	0
230.63047	66.94335938	13.13891587	0	0	0	0
230.63394	66.94335938	13.16858208	0	0	0	0
230.63741	66.94335938	13.19833379	0	0	0	0
230.64089	66.94335938	13.228	0	0	0	0
230.64436	66.94335938	12.854	0	0	0	0
230.64783	66.94335938	12.48	0	0	0	0
230.6513	66.94335938	12.19278311	0	0	0	0
230.65477	66.94335938	11.90639155	0	0	0	0
230.65825	66.94335938	11.62	0	0	0	0
230.66172	66.94335938	11.35743916	0	0	0	0
230.66519	66.94335938	11.09487833	0	0	0	0
230.66866	66.94335938	10.83156084	0	0	0	0
230.67213	66.94335938	10.569	0	0	0	0
230.67561	66.94335938	10.41148464	0	0	0	0
230.67908	66.94335938	10.25396929	0	0	0	0
230.68255	66.94335938	10.096	0	0	0	0
230.68602	66.94335938	9.911706221	0	0	0	0
230.6895	66.94335938	9.727412442	0	0	0	0
230.69297	66.94335938	9.543118664	0	0	0	0
230.69644	66.94335938	9.358824885	0	0	0	0
230.69991	66.94335938	9.174	0	0	0	0
230.70338	66.94335938	9.0985	0	0	0	0
230.70686	66.94335938	9.023	0	0	0	0
230.71033	66.94335938	9.023	0	0	0	0
230.7138	66.94335938	9.02	0	0	0	0
230.71727	66.94335938	8.741666667	0	0	0	0
230.72075	66.94335938	8.463333333	0	0	0	0
230.72422	66.94335938	8.185	0	0	0	0
230.72769	66.94335938	7.936	0	0	0	0
230.73116	66.94335938	7.852	0	0	0	0
230.73463	66.94335938	7.723	0	0	0	0
230.73811	66.94335938	7.612719635	0	0	0	0
230.74158	66.94335938	7.50243927	0	0	0	0
230.74505	66.94335938	7.391841095	0	0	0	0
230.74852	66.94335938	7.28156073	0	0	0	0
230.752	66.94335938	7.171280365	0	0	0	0
230.75547	66.94335938	7.061	0	0	0	0
230.75894	66.94335938	6.925	0	0	0	0
230.76241	66.94335938	6.912974082	0	0	0	0
230.76588	66.94335938	6.900982721	0	0	0	0
230.76936	66.94335938	6.888991361	0	0	0	0
230.77283	66.94335938	6.877	0	0	0	0
230.7763	66.94335938	6.847958273	0	0	0	0
230.77977	66.94335938	6.819	0	0	0	0
230.78325	66.94335938	6.775	0	0	0	0
230.78672	66.94335938	6.779	0	0	0	0
230.79019	66.94335938	6.735	0	0	0	0
230.79366	66.94335938	6.7149552	0	0	0	0
230.79713	66.94335938	6.694968	0	0	0	0
230.80061	66.94335938	6.6749808	0	0	0	0
230.80408	66.94335938	6.6549936	0	0	0	0
230.80755	66.94335938	6.6349488	0	0	0	0
230.81102	66.94335938	6.6149616	0	0	0	0
230.8145	66.94335938	6.5949744	0	0	0	0
230.81797	66.94335938	6.5749872	0	0	0	0
230.82144	66.94335938	6.555	0	0	0	0
230.82491	66.94335938	6.592	0	0	0	0
230.82838	66.94335938	6.562666667	0	0	0	0
230.83186	66.94335938	6.533333333	0	0	0	0
230.83533	66.94335938	6.504	0	0	0	0
230.8388	66.94335938	6.497	0	0	0	0
230.84227	66.94335938	6.497	0	0	0	0
230.84574	66.94335938	6.497	0	0	0	0
230.84922	66.94335938	6.453031677	0	0	0	0
230.85269	66.94335938	6.409063355	0	0	0	0
230.85616	66.94335938	6.364968323	0	0	0	0
230.85963	66.94335938	6.321	0	0	0	0
230.86311	66.94335938	6.335	0	0	0	0
230.86658	66.94335938	6.335	0	0	0	0
230.87005	66.94335938	6.328	0	0	0	0
230.87352	66.94335938	6.299	0	0	0	0
230.87699	66.94335938	6.35	0	0	0	0
230.88047	66.94335938	6.354	0	0	0	0
230.88394	66.94335938	6.339	0	0	0	0
230.88741	66.94335938	6.350018998	0	0	0	0
230.89088	66.94335938	6.361006333	0	0	0	0
230.89436	66.94335938	6.371993667	0	0	0	0
230.89783	66.94335938	6.382981002	0	0	0	0
230.9013	66.94335938	6.394	0	0	0	0
230.90477	66.94335938	6.468333333	0	0	0	0
230.90824	66.94335938	6.542666667	0	0	0	0
230.91172	66.94335938	6.617	0	0	0	0
230.91519	66.94335938	6.577	0	0	0	0
230.91866	66.94335938	6.597028777	0	0	0	0
230.92213	66.94335938	6.617	0	0	0	0
230.92561	66.94335938	6.735	0	0	0	0
230.92908	66.94335938	6.702	0	0	0	0
230.93255	66.94335938	6.780149712	0	0	0	0
230.93602	66.94335938	6.858074856	0	0	0	0
230.93949	66.94335938	6.936	0	0	0	0
230.94297	66.94335938	6.989961123	0	0	0	0
230.94644	66.94335938	7.043922246	0	0	0	0
230.94991	66.94335938	7.098038877	0	0	0	0
230.95338	66.94335938	7.152	0	0	0	0
230.95686	66.94335938	7.2345	0	0	0	0
230.96033	66.94335938	7.317	0	0	0	0
230.9638	66.94335938	7.372	0	0	0	0
230.96727	66.94335938	7.406150264	0	0	0	0
230.97074	66.94335938	7.440300528	0	0	0	0
230.97422	66.94335938	7.474450792	0	0	0	0
230.97769	66.94335938	7.508601056	0	0	0	0
230.98116	66.94335938	7.542849736	0	0	0	0
230.98463	66.94335938	7.577	0	0	0	0
230.98811	66.94335938	7.605702469	0	0	0	0
230.99158	66.94335938	7.634404938	0	0	0	0
230.99505	66.94335938	7.663190123	0	0	0	0
230.99852	66.94335938	7.691892593	0	0	0	0
231.00199	66.94335938	7.720595062	0	0	0	0
231.00547	66.94335938	7.749297531	0	0	0	0
231.00894	66.94335938	7.778	0	0	0	0
231.01241	66.94335938	7.767	0	0	0	0
231.01588	66.94335938	7.761288066	0	0	0	0
231.01935	66.94335938	7.755576132	0	0	0	0
231.02283	66.94335938	7.749864198	0	0	0	0
231.0263	66.94335938	7.744135802	0	0	0	0
231.02977	66.94335938	7.738423868	0	0	0	0
231.03324	66.94335938	7.732711934	0	0	0	0
231.03672	66.94335938	7.727	0	0	0	0
231.04019	66.94335938	7.715508279	0	0	0	0
231.04366	66.94335938	7.703983441	0	0	0	0
231.04713	66.94335938	7.692491721	0	0	0	0
231.0506	66.94335938	7.681	0	0	0	0
231.05408	66.94335938	7.669508279	0	0	0	0
231.05755	66.94335938	7.657983441	0	0	0	0
231.06102	66.94335938	7.646491721	0	0	0	0
231.06449	66.94335938	7.635	0	0	0	0
231.06797	66.94335938	7.635	0	0	0	0
231.07144	66.94335938	7.562	0	0	0	0
231.07491	66.94335938	7.530272553	0	0	0	0
231.07838	66.94335938	7.498636276	0	0	0	0
231.08185	66.94335938	7.467	0	0	0	0
231.08533	66.94335938	7.438	0	0	0	0
231.0888	66.94335938	7.406682505	0	0	0	0
231.09227	66.94335938	7.375455004	0	0	0	0
231.09574	66.94335938	7.344227502	0	0	0	0
231.09922	66.94335938	7.313	0	0	0	0
231.10269	66.94335938	7.291	0	0	0	0
231.10616	66.94335938	7.267955854	0	0	0	0
231.10963	66.94335938	7.244977927	0	0	0	0
231.1131	66.94335938	7.222	0	0	0	0
231.11658	66.94335938	7.200676908	0	0	0	0
231.12005	66.94335938	7.179292367	0	0	0	0
231.12352	66.94335938	7.157969275	0	0	0	0
231.12699	66.94335938	7.136646183	0	0	0	0
231.13047	66.94335938	7.115323092	0	0	0	0
231.13394	66.94335938	7.094	0	0	0	0
231.13741	66.94335938	7.006	0	0	0	0
231.14088	66.94335938	7.055	0	0	0	0
231.14435	66.94335938	7.104	0	0	0	0
231.14783	66.94335938	7.039037442	0	0	0	0
231.1513	66.94335938	6.973887673	0	0	0	0
231.15477	66.94335938	6.908925115	0	0	0	0
231.15824	66.94335938	6.843962558	0	0	0	0
231.16172	66.94335938	6.779	0	0	0	0
231.16519	66.94335938	6.749	0	0	0	0
231.16866	66.94335938	6.749	0	0	0	0
231.17213	66.94335938	6.715274298	0	0	0	0
231.1756	66.94335938	6.681548596	0	0	0	0
231.17908	66.94335938	6.647822894	0	0	0	0
231.18255	66.94335938	6.614	0	0	0	0
231.18602	66.94335938	6.537	0	0	0	0
231.18949	66.94335938	6.46	0	0	0	0
231.19296	66.94335938	6.383	0	0	0	0
231.19644	66.94335938	6.321	0	0	0	0
231.19991	66.94335938	6.274577735	0	0	0	0
231.20338	66.94335938	6.228288868	0	0	0	0
231.20685	66.94335938	6.182	0	0	0	0
231.21033	66.94335938	6.174	0	0	0	0
231.2138	66.94335938	6.182	0	0	0	0
231.21727	66.94335938	6.178	0	0	0	0
231.22074	66.94335938	6.174	0	0	0	0
231.22421	66.94335938	6.182	0	0	0	0
231.22769	66.94335938	5.889	0	0	0	0
231.23116	66.94335938	5.859	0	0	0	0
231.23463	66.94335938	5.823	0	0	0	0
231.2381	66.94335938	5.801	0	0	0	0
231.24158	66.94335937	5.815	0	0	0	0
231.24505	66.94335937	5.739	0	0	0	0
231.24852	66.94335937	5.6855	0	0	0	0
231.25199	66.94335937	5.632	0	0	0	0
231.25546	66.94335937	5.566	0	0	0	0
231.25894	66.94335937	5.46	0	0	0	0
231.26241	66.94335937	5.402	0	0	0	0
231.26588	66.94335937	5.343	0	0	0	0
231.26935	66.94335937	5.27	0	0	0	0
231.27283	66.94335937	5.178	0	0	0	0
231.2763	66.94335937	5.14345036	0	0	0	0
231.27977	66.94335937	5.109	0	0	0	0
231.28324	66.94335937	5.079	0	0	0	0
231.28671	66.94335936	4.988	0	0	0	0
231.29019	66.94335936	4.975018705	0	0	0	0
231.29366	66.94335936	4.962	0	0	0	0
231.29713	66.94335936	4.962	0	0	0	0
231.3006	66.94335936	4.922	0	0	0	0
231.30408	66.94335935	4.882	0	0	0	0
231.30755	66.94335935	4.849	0	0	0	0
231.31102	66.94335935	4.797	0	0	0	0
231.31449	66.94335935	4.739	0	0	0	0
231.31796	66.94335934	4.786	0	0	0	0
231.32144	66.94335934	4.724	0	0	0	0
231.32491	66.94335934	4.720241901	0	0	0	0
231.32838	66.94335933	4.7164946	0	0	0	0
231.33185	66.94335933	4.7127473	0	0	0	0
231.33533	66.94335932	4.709	0	0	0	0
231.3388	66.94335932	4.688971223	0	0	0	0
231.34227	66.94335931	4.669	0	0	0	0
231.34574	66.94335931	4.7075	0	0	0	0
231.34921	66.9433593	4.746	0	0	0	0
231.35269	66.9433593	4.735015827	0	0	0	0
231.35616	66.94335929	4.724	0	0	0	0
231.35963	66.94335928	4.742	0	0	0	0
231.3631	66.94335927	4.768	0	0	0	0
231.36657	66.94335926	4.746	0	0	0	0
231.37005	66.94335925	4.786	0	0	0	0
231.37352	66.94335924	4.775	0	0	0	0
231.37699	66.94335923	4.896	0	0	0	0
231.38046	66.94335922	4.852	0	0	0	0
231.38394	66.9433592	4.86	0	0	0	0
231.38741	66.94335919	4.821444604	0	0	0	0
231.39088	66.94335917	4.783	0	0	0	0
231.39435	66.94335916	4.871	0	0	0	0
