#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
230.69644	8545.5635	1085.3927	177.0574	673.08475	33.564134	7.1792155
230.69991	8573.2943	1082.8928	176.65491	670.58476	33.452218	7.1628956
230.70338	8638.8636	1080.3928	176.25242	668.08478	33.340302	7.1465757
230.70686	8646.9756	1077.8928	175.84993	665.58479	33.228386	7.1302558
230.71033	8606.6983	1049.7128	175.44745	651.50081	33.116471	7.113936
230.7138	8587.2614	1047.2128	175.04496	649.00083	33.004555	7.0976161
230.71727	8584.6373	1044.7128	174.64247	646.50084	32.892639	7.0812962
230.72075	8617.0038	1042.2129	174.23998	644.00086	32.780723	7.0649763
230.72422	8636.1613	1039.7129	173.83749	641.50087	32.668807	7.0486564
230.72769	8641.4941	1037.2129	173.435	639.00089	32.556891	7.0323365
230.73116	8652.6298	1034.7129	173.03251	636.50091	32.444975	7.0160166
230.73463	8652.2237	1032.2129	172.63002	634.00092	32.333059	6.9996967
230.73811	8623.3751	1029.7129	172.22753	631.50094	32.221143	6.9833768
230.74158	8601.5925	1027.213	171.82504	629.00095	32.109227	6.9670569
230.74505	8596.092	1016.861	173.47035	622.95904	32.378847	7.0337698
230.74852	8590.2845	1003.1345	175.99576	615.39487	32.812445	7.1361688
230.752	8577.1776	994.033	177.30846	609.917	33.019498	7.1893951
230.75547	8556.7337	991.53302	176.89018	607.41702	32.903193	7.1724352
230.75894	8542.7088	989.03303	176.47191	604.91703	32.786888	7.1554754
230.76241	8532.4566	986.53305	176.05364	602.41705	32.670583	7.1385155
230.76588	8512.5185	984.03307	175.63536	599.91707	32.554279	7.1215556
230.76936	8435.1527	981.53308	175.21709	597.41708	32.437974	7.1045957
230.77283	8396.5669	979.0331	174.79882	594.9171	32.321669	7.0876358
230.7763	8412.2479	976.53311	174.38054	592.41711	32.205364	7.0706759
230.77977	8405.8744	974.03313	173.96227	589.91713	32.089059	7.053716
230.78325	8399.6742	971.53315	173.544	587.41715	31.972755	7.0367561
230.78672	8396.1792	969.03316	173.12572	584.91716	31.85645	7.0197962
230.79019	8385.2236	960.60648	173.45861	579.7437	31.878108	7.0332939
230.79366	8365.3449	951.19319	173.91455	574.12519	31.922178	7.0517809
230.79713	8392.6333	948.69321	173.49233	571.62521	31.804776	7.034661
230.80061	8415.6669	946.19323	173.07011	569.12523	31.687374	7.0175412
230.80408	8390.8924	943.69324	172.64789	566.62524	31.569972	7.0004213
230.80755	8388.3039	941.19326	172.22567	564.12526	31.45257	6.9833014
230.81102	8376.5332	938.69327	171.80345	561.62527	31.335168	6.9661815
230.8145	8430.6477	936.19329	171.38123	559.12529	31.217766	6.9490616
230.81797	8486.2614	933.69331	170.95901	556.62531	31.100364	6.9319417
230.82144	8404.337	931.19332	170.53679	554.12532	30.982962	6.9148218
230.82491	8359.1142	928.69334	170.11457	551.62534	30.86556	6.8977019
230.82838	8365.4416	926.19335	169.69235	549.12535	30.748158	6.880582
230.83186	8420.638	923.69337	169.27013	546.62537	30.630756	6.8634621
230.83533	8407.9264	908.35339	162.53584	538.33339	29.372668	6.5904042
230.8388	8346.039	905.8534	162.12941	535.8334	29.259655	6.5739243
230.84227	8328.7343	903.35342	161.72297	533.33342	29.146641	6.5574444
230.84574	8344.735	900.85343	161.31654	530.83343	29.033628	6.5409645
230.84922	8338.9373	898.35345	160.9101	528.33345	28.920615	6.5244846
230.85269	8306.718	895.85347	160.50367	525.83347	28.807602	6.5080047
230.85616	8314.7287	893.35348	160.09723	523.33348	28.694589	6.4915249
230.85963	8317.0746	890.8535	159.6908	520.8335	28.581576	6.475045
230.86311	8304.2109	888.35351	159.28436	518.33351	28.468563	6.4585651
230.86658	8298.7823	885.85353	158.87793	515.83353	28.355549	6.4420852
230.87005	8289.3941	883.35355	158.47149	513.33355	28.242536	6.4256053
230.87352	8307.7431	880.85356	158.06505	510.83356	28.129523	6.4091254
230.87699	8296.952	878.35358	153.06662	508.33358	27.200495	6.2064519
230.88047	8257.3431	875.85359	152.67202	505.83359	27.090773	6.190452
230.88394	8247.5821	873.35361	152.27743	503.33361	26.981052	6.1744521
230.88741	8250.1543	870.85363	151.88283	500.83363	26.87133	6.1584522
230.89088	8294.0034	868.35364	151.48823	498.33364	26.761609	6.1424523
230.89436	8298.9118	865.85366	151.09363	495.83366	26.651887	6.1264524
230.89783	8315.4674	863.35367	150.69904	493.33367	26.542166	6.1104525
230.9013	8319.8198	860.85369	150.30444	490.83369	26.432444	6.0944526
230.90477	8301.4209	858.35371	149.90984	488.33371	26.322723	6.0784527
230.90824	8290.8306	855.85372	149.51524	485.83372	26.213001	6.0624528
230.91172	8304.3748	853.35374	149.12065	483.33374	26.10328	6.046453
230.91519	8352.2414	850.85375	148.72605	480.83375	25.993558	6.0304531
230.91866	8341.5259	861.19377	145.36482	484.12577	25.36616	5.8941641
230.92213	8304.4751	858.69379	144.97812	481.62579	25.258633	5.8784842
230.92561	8314.4005	856.1938	144.59141	479.1258	25.151106	5.8628043
230.92908	8305.8824	853.69382	144.20471	476.62582	25.043579	5.8471244
230.93255	8272.3268	851.19383	143.818	474.12583	24.936052	5.8314445
230.93602	8252.688	848.69385	143.43129	471.62585	24.828525	5.8157646
230.93949	8237.1698	846.19387	143.04459	469.12587	24.720997	5.8000847
230.94297	8248.0071	843.69388	142.65788	466.62588	24.61347	5.7844048
230.94644	8249.2641	841.1939	142.27118	464.1259	24.505943	5.7687249
230.94991	8242.3549	838.69391	141.88447	461.62591	24.398416	5.753045
230.95338	8240.0268	836.19393	141.49777	459.12593	24.290889	5.7373651
230.95686	8228.2224	833.69395	141.11106	456.62595	24.183362	5.7216852
230.96033	8239.4934	831.19396	140.72436	454.12596	24.075835	5.7060053
230.9638	8225.7167	828.69398	140.33765	451.62598	23.968308	5.6903254
230.96727	8284.0026	826.19399	139.95094	449.12599	23.860781	5.6746455
230.97074	8347.2204	823.69401	139.56424	446.62601	23.753254	5.6589656
230.97422	8351.3746	821.19403	139.17753	444.12603	23.645727	5.6432857
230.97769	8369.337	818.69404	138.79083	441.62604	23.538199	5.6276058
230.98116	8405.6066	816.19406	138.40412	439.12606	23.430672	5.6119259
230.98463	8391.5229	813.69407	138.01742	436.62607	23.323145	5.596246
230.98811	8384.5268	811.19409	137.63071	434.12609	23.215618	5.5805661
230.99158	8428.1952	808.69411	137.24401	431.62611	23.108091	5.5648862
230.99505	8446.7759	806.19412	136.8573	429.12612	23.000564	5.5492063
230.99852	8415.0391	803.69414	136.47059	426.62614	22.893037	5.5335264
231.00199	8442.4237	769.09415	138.86111	409.64615	23.25052	5.6304556
231.00547	8434.5119	766.59417	138.46651	407.14617	23.140799	5.6144557
231.00894	8395.6335	764.09419	138.07192	404.64619	23.031077	5.5984558
231.01241	8399.8168	761.5942	137.67732	402.1462	22.921356	5.5824559
231.01588	8379.1183	759.09422	137.28272	399.64622	22.811634	5.566456
231.01935	8376.854	756.59423	136.88812	397.14623	22.701913	5.5504561
231.02283	8383.3131	754.09425	136.49353	394.64625	22.592191	5.5344562
231.0263	8379.54	751.59427	136.09893	392.14627	22.48247	5.5184563
231.02977	8390.2546	749.09428	135.80087	389.64628	22.399591	5.5063708
231.03324	8379.5098	746.5943	136.19547	387.1463	22.509313	5.5223707
231.03672	8350.1103	744.09431	136.59006	384.64631	22.619034	5.5383706
231.04019	8353.9292	741.59433	136.98466	382.14633	22.728756	5.5543705
231.04366	8384.1548	726.25435	136.00547	373.85435	22.610092	5.5146666
231.04713	8360.4984	723.75436	136.39612	371.35436	22.718717	5.5305065
231.0506	8318.1328	721.25438	136.78677	368.85438	22.827341	5.5463464
231.05408	8303.4158	718.75439	137.17742	366.35439	22.935965	5.5621863
231.05755	8302.614	716.25441	137.56807	363.85441	23.04459	5.5780262
231.06102	8287.8369	713.75443	137.95872	361.35443	23.153214	5.5938661
231.06449	8273.0306	711.25444	138.34938	358.85444	23.261838	5.609706
231.06797	8265.4935	708.75446	138.74003	356.35446	23.370463	5.6255459
231.07144	8296.2776	706.25447	139.13068	353.85447	23.479087	5.6413858
231.07491	8338.9205	703.75449	139.52133	351.35449	23.587711	5.6572257
231.07838	8341.4858	701.25451	139.91198	348.85451	23.696336	5.6730656
231.08185	8326.2419	692.71949	139.85794	343.63218	23.729441	5.6708743
231.08533	8309.9493	676.99454	139.27214	335.16654	23.672033	5.6471217
231.0888	8285.149	674.49455	139.65885	332.66655	23.77956	5.6628016
231.09227	8269.0477	671.99457	140.04555	330.16657	23.887087	5.6784815
231.09574	8351.9676	669.49459	140.43226	327.66659	23.994614	5.6941614
231.09922	8399.7414	666.9946	140.81896	325.1666	24.102141	5.7098413
231.10269	8347.5846	664.49462	141.20567	322.66662	24.209668	5.7255212
231.10616	8335.8789	661.99463	141.59237	320.16663	24.317195	5.7412011
231.10963	8347.9347	659.49465	141.97908	317.66665	24.424722	5.756881
231.1131	8319.2462	656.99467	142.36578	315.16667	24.532249	5.7725609
231.11658	8279.5795	654.49468	142.75249	312.66668	24.639777	5.7882408
231.12005	8255.1204	651.9947	143.1392	310.1667	24.747304	5.8039207
231.12352	8254.6615	649.33174	143.53832	307.5932	24.856985	5.8201043
231.12699	8311.8977	627.73473	145.3811	296.47873	25.217076	5.8948242
231.13047	8300.9311	625.23475	145.77175	293.97875	25.3257	5.9106641
231.13394	8216.9962	622.73476	146.16241	291.47876	25.434324	5.926504
231.13741	8200.0372	620.23478	146.55306	288.97878	25.542949	5.9423439
231.14088	8223.6823	617.73479	146.94371	286.47879	25.651573	5.9581838
231.14435	8236.2474	615.23481	147.33436	283.97881	25.760197	5.9740237
231.14783	8398.1078	612.73483	147.72501	281.47883	25.868822	5.9898636
231.1513	8498.2518	610.23484	148.11566	278.97884	25.977446	6.0057035
231.15477	8391.8678	607.73486	148.50631	276.47886	26.08607	6.0215434
231.15824	8268.4058	605.23487	148.89697	273.97887	26.194695	6.0373833
231.16172	8198.9746	603.51213	149.28762	272.25613	26.303319	6.0532232
231.16519	8172.2105	603.48	149.67827	272.224	26.411943	6.0690631
231.16866	8217.7086	571.38	147.03722	257.744	25.984798	5.9619757
231.17213	8092.1879	571.38	147.41998	257.744	26.091228	5.9774956
231.1756	7953.0012	571.38	147.80274	257.744	26.197658	5.9930155
231.17908	7931.4784	571.38	148.1855	257.744	26.304088	6.0085354
231.18255	7956.0818	571.38	148.56826	257.744	26.410518	6.0240553
231.18602	7976.202	571.38	148.95102	257.744	26.516948	6.0395752
231.18949	7986.0129	571.38	149.33378	257.744	26.623378	6.0550951
231.19296	7959.0317	571.38	149.71654	257.744	26.729808	6.070615
231.19644	7921.853	571.38	150.0993	257.744	26.836237	6.0861349
231.19991	7938.079	571.38	150.48206	257.744	26.942667	6.1016548
231.20338	7960.5238	571.38	150.86482	257.744	27.049097	6.1171747
231.20685	7941.1114	571.38	151.24758	257.744	27.155527	6.1326946
231.21033	7933.1372	539.28	146.94074	243.264	26.418804	5.9580635
231.2138	7889.117	539.28	147.31166	243.264	26.521942	5.9731034
231.21727	7859.3717	539.28	147.68258	243.264	26.62508	5.9881433
231.22074	7889.5694	539.28	148.05351	243.264	26.728218	6.0031832
231.22421	7881.1115	539.28	148.42443	243.264	26.831357	6.0182231
231.22769	7874.183	539.28	148.79535	243.264	26.934495	6.033263
231.23116	7909.2368	539.28	149.16627	243.264	27.037633	6.0483029
231.23463	7912.3316	539.28	149.53719	243.264	27.140771	6.0633428
231.2381	7889.5886	539.28	149.90811	243.264	27.243909	6.0783827
231.24158	7853.532	539.28	150.27904	243.264	27.347048	6.0934226
231.24505	7857.2635	539.28	150.64996	243.264	27.450186	6.1084625
231.24852	7846.4151	535.52406	150.55037	241.56973	27.467427	6.1044244
231.25199	7808.5867	513.6	148.1707	231.68	27.068027	6.0079351
231.25546	7819.5701	513.6	148.53373	231.68	27.168971	6.022655
231.25894	7795.1486	513.6	148.89676	231.68	27.269915	6.0373749
231.26241	7753.9639	513.6	149.25979	231.68	27.370858	6.0520948
231.26588	7742.6293	513.6	149.62282	231.68	27.471802	6.0668147
231.26935	7713.5356	513.6	149.98585	231.68	27.572746	6.0815346
231.27283	7295.8927	513.6	150.34888	231.68	27.67369	6.0962545
231.2763	6461.9376	513.6	150.71191	231.68	27.774634	6.1109744
231.27977	6041.8319	513.6	151.07494	231.68	27.875577	6.1256943
231.28324	5833.0298	513.6	151.43797	231.68	27.976521	6.1404142
231.28671	5662.6527	513.6	151.801	231.68	28.077465	6.1551341
231.29019	5567.677	513.6	152.16403	231.68	28.178409	6.169854
231.29366	5423.6065	494.34	147.55335	222.992	27.3572	5.9829031
231.29713	5505.371	494.34	147.90454	222.992	27.454852	5.997143
231.3006	5408.4982	494.34	148.25573	222.992	27.552504	6.0113829
231.30408	5380.8923	494.34	148.60692	222.992	27.650156	6.0256228
231.30755	5277.8312	494.34	148.95811	222.992	27.747808	6.0398627
231.31102	5302.0972	494.34	149.30931	222.992	27.845461	6.0541026
231.31449	5483.5219	494.34	149.6605	222.992	27.943113	6.0683425
231.31796	5472.8894	494.34	150.01169	222.992	28.040765	6.0825824
231.32144	5244.9344	494.34	150.36288	222.992	28.138417	6.0968223
231.32491	5221.1115	494.34	150.71407	222.992	28.236069	6.1110622
231.32838	5636.6294	494.34	151.06526	222.992	28.333721	6.1253021
231.33185	5676.8993	494.34	151.41646	222.992	28.431373	6.139542
231.33533	5545.3249	487.92	148.35714	220.096	27.887924	6.0154947
231.3388	5609.0694	487.92	148.70044	220.096	27.983382	6.0294146
231.34227	5606.0699	487.92	149.04374	220.096	28.078839	6.0433345
231.34574	5477.118	487.92	149.38704	220.096	28.174297	6.0572545
231.34921	5441.6654	487.92	149.73034	220.096	28.269755	6.0711744
231.35269	5569.1148	487.92	150.07364	220.096	28.365212	6.0850943
231.35616	5586.8899	487.92	150.41694	220.096	28.46067	6.0990142
231.35963	5472.5023	487.92	150.76024	220.096	28.556128	6.1129341
231.3631	5420.5926	487.92	151.10354	220.096	28.651586	6.126854
231.36657	5407.0206	487.92	151.44684	220.096	28.747043	6.1407739
231.37005	5424.3973	487.92	151.79014	220.096	28.842501	6.1546938
231.37352	5428.0113	487.92	152.13344	220.096	28.937959	6.1686137
231.37699	5382.0363	513.6	159.48716	231.68	30.368286	6.4667881
231.38046	5345.1704	513.6	159.84624	231.68	30.468133	6.481348
231.38394	5378.0482	513.6	160.20533	231.68	30.567979	6.4959079
231.38741	5353.9809	513.6	160.56441	231.68	30.667826	6.5104678
231.39088	5342.4726	513.6	160.9235	231.68	30.767673	6.5250277
231.39435	5343.7104	513.6	161.28258	231.68	30.867519	6.5395876
231.39782	5325.5317	513.6	161.64166	231.68	30.967366	6.5541475
231.4013	5323.5546	513.6	162.00075	231.68	31.067212	6.5687074
231.40477	5285.5997	513.6	162.35983	231.68	31.167059	6.5832673
231.40824	5316.7192	513.6	162.71891	231.68	31.266906	6.5978272
231.41171	5257.5841	513.6	163.078	231.68	31.366752	6.6123871
231.41519	4396.0983	513.6	163.43708	231.68	31.466599	6.626947
231.41866	3816.6821	571.38	183.5957	257.744	35.382169	7.4443265
231.42213	4786.6951	571.38	183.99819	257.744	35.494085	7.4606464
231.4256	5435.6679	571.38	184.40068	257.744	35.606001	7.4769663
231.42907	5279.0004	571.38	184.80317	257.744	35.717917	7.4932862
231.43255	5093.3911	571.38	185.20566	257.744	35.829833	7.5096061
231.43602	4280.7514	571.38	185.60815	257.744	35.941749	7.525926
231.43949	4779.4876	571.38	186.01064	257.744	36.053665	7.5422459
231.44296	5499.9957	571.38	186.41313	257.744	36.165581	7.5585657
231.44644	5388.1034	571.38	186.81562	257.744	36.277497	7.5748856
231.44991	5256.8488	571.38	187.21811	257.744	36.389413	7.5912055
231.45338	4411.5011	571.38	187.6206	257.744	36.501329	7.6075254
231.45685	4977.9418	571.38	188.02309	257.744	36.613245	7.6238453
231.46032	5614.2298	642	201.35674	289.6	39.245515	8.1644903
231.4638	5477.8128	642	201.78685	289.6	39.365111	8.1819302
231.46727	4566.0295	642	202.21696	289.6	39.484708	8.1993701
231.47074	3849.5882	642	202.64708	289.6	39.604304	8.21681
231.47421	5020.3597	642	203.07719	289.6	39.723901	8.2342498
231.47769	5581.7489	642	203.5073	289.6	39.843497	8.2516897
231.48116	4490.4126	642	203.93741	289.6	39.963094	8.2691296
231.48463	3413.0137	642	204.36752	289.6	40.08269	8.2865695
231.4881	4076.0096	642	204.79763	289.6	40.202287	8.3040094
231.49157	4849.8924	642	205.22774	289.6	40.321883	8.3214493
231.49505	4854.337	642	205.65785	289.6	40.44148	8.3388892
231.49852	4748.1545	642	206.08797	289.6	40.561076	8.3563291
231.50199	4670.8931	706.2	214.09672	318.56	42.173541	8.6810632
231.50546	3317.2334	706.2	214.54262	318.56	42.297527	8.6991431
231.50894	4264.9909	706.2	214.98851	318.56	42.421512	8.717223
231.51241	5407.1061	706.2	215.43441	318.56	42.545497	8.7353029
231.51588	5073.1699	706.2	215.8803	318.56	42.669482	8.7533828
231.51935	5095.6946	706.2	216.3262	318.56	42.793468	8.7714626
231.52282	5178.2304	706.2	216.77209	318.56	42.917453	8.7895425
231.5263	3772.5017	706.2	217.21799	318.56	43.041438	8.8076224
231.52977	4344.6508	706.2	217.66388	318.56	43.165424	8.8257023
231.53324	5487.1652	706.2	218.10978	318.56	43.289409	8.8437822
231.53671	5434.77	706.2	218.55567	318.56	43.413394	8.8618621
231.54018	5354.6784	706.2	219.00157	318.56	43.53738	8.879942
231.54366	3665.2537	738.3	213.62142	333.04	42.502214	8.6617912
231.54713	4188.4668	738.3	214.05548	333.04	42.622907	8.6793911
231.5506	5302.6872	738.3	214.48954	333.04	42.743601	8.6969909
231.55407	5329.2044	738.3	214.9236	333.04	42.864295	8.7145908
231.55755	5405.7909	738.3	215.35765	333.04	42.984988	8.7321907
231.56102	3810.9781	738.3	215.79171	333.04	43.105682	8.7497906
231.56449	4297.5368	738.3	216.22577	333.04	43.226376	8.7673905
231.56796	5541.3135	738.3	216.65983	333.04	43.347069	8.7849904
231.57143	5392.0591	738.3	217.09388	333.04	43.467763	8.8025903
231.57491	3651.5836	738.3	217.03	333.04	43.45	8.8
231.57838	3937.2475	738.3	217.03	333.04	43.45	8.8
231.58185	5153.9707	738.3	217.03	333.04	43.45	8.8
231.58532	5114.0288	757.56	205.192	341.728	41.08	8.32
231.5888	5037.722	757.56	205.192	341.728	41.08	8.32
231.59227	5092.009	757.56	205.192	341.728	41.08	8.32
231.59574	5068.9727	757.56	205.192	341.728	41.08	8.32
231.59921	4690.6425	757.56	205.192	341.728	41.08	8.32
231.60268	4367.2471	757.56	205.192	341.728	41.08	8.32
231.60616	4374.2956	757.56	205.192	341.728	41.08	8.32
231.60963	4495.7367	757.56	205.192	341.728	41.08	8.32
231.6131	4524.7703	757.56	205.192	341.728	41.08	8.32
231.61657	4547.2522	757.56	205.192	341.728	41.08	8.32
231.62005	4358.2697	757.56	205.192	341.728	41.08	8.32
231.62352	4407.3905	757.56	205.192	341.728	41.08	8.32
231.62699	4479.7785	757.56	201.246	341.728	40.29	8.16
231.63046	4404.0471	757.56	201.246	341.728	40.29	8.16
231.63393	4401.7375	757.56	201.246	341.728	40.29	8.16
231.63741	4360.209	757.56	201.246	341.728	40.29	8.16
231.64088	4306.5527	757.56	201.246	341.728	40.29	8.16
231.64435	4321.4288	757.56	201.246	341.728	40.29	8.16
231.64782	4288.544	757.56	201.246	341.728	40.29	8.16
231.6513	5016.034	757.56	201.246	341.728	40.29	8.16
231.65477	4797.9076	757.56	201.246	341.728	40.29	8.16
231.65824	4928.5718	757.56	201.246	341.728	40.29	8.16
231.66171	4779.3962	757.56	201.246	341.728	40.29	8.16
231.66518	4354.3923	756.82745	201.246	341.39756	40.29	8.16
231.66866	4191.4886	751.14	201.246	338.832	40.29	8.16
231.67213	4485.8166	751.14	201.246	338.832	40.29	8.16
231.6756	4482.9814	751.14	201.246	338.832	40.29	8.16
231.67907	4659.2404	751.14	201.246	338.832	40.29	8.16
231.68255	4626.6819	751.14	201.246	338.832	40.29	8.16
231.68602	4438.575	751.14	201.246	338.832	40.29	8.16
231.68949	4502.2709	751.14	201.246	338.832	40.29	8.16
231.69296	4483.3687	751.14	201.246	338.832	40.29	8.16
231.69643	4457.608	751.14	201.246	338.832	40.29	8.16
231.69991	4326.2629	751.14	201.246	338.832	40.29	8.16
231.70338	4312.4719	751.14	201.246	338.832	40.29	8.16
231.70685	4348.6413	751.14	201.246	338.832	40.29	8.16
231.71032	4343.2623	725.46	201.246	327.248	40.29	8.16
231.71379	4691.3303	725.46	201.246	327.248	40.29	8.16
231.71727	4603.0527	725.46	201.246	327.248	40.29	8.16
231.72074	4763.8527	725.46	201.246	327.248	40.29	8.16
231.72421	4635.439	725.46	201.246	327.248	40.29	8.16
231.72768	4228.5707	725.46	201.246	327.248	40.29	8.16
231.73116	4139.9535	725.46	201.246	327.248	40.29	8.16
231.73463	4237.0077	725.46	201.246	327.248	40.29	8.16
231.7381	5200.8393	725.46	201.246	327.248	40.29	8.16
231.74157	5076.2057	725.46	201.246	327.248	40.29	8.16
231.74504	5756.7454	726.50729	201.20385	328.29529	40.278279	8.1582908
231.74852	5270.9299	736.50723	200.80136	338.29523	40.166363	8.1419709
231.75199	4080.469	720.82717	208.25765	336.71117	41.62521	8.444304
231.75546	4011.6489	730.8271	207.83937	346.7111	41.508905	8.4273441
231.75893	4059.1946	740.82704	207.4211	356.71104	41.3926	8.4103842
